timestamp,roll,pitch,yaw
1750917002.5972261,-5.278348,0.278097,-75.006749
1750917002.6088645,-5.278348,0.278097,-75.006749
1750917002.615514,-5.275371,0.277652,-75.010202
1750917002.639644,-5.275371,0.277652,-75.010202
1750917002.6533222,-5.275371,0.277652,-75.010202
1750917002.669653,-5.275371,0.277652,-75.010202
1750917002.7292242,-5.275371,0.277652,-75.010202
1750917002.7449102,-5.232236,0.286181,-74.975732
1750917002.7799695,-5.219900,0.287648,-74.980035
1750917002.7986188,-5.219900,0.287648,-74.980035
1750917002.8199708,-5.219900,0.287648,-74.980035
1750917002.8518887,-5.219900,0.287648,-74.980035
1750917002.8744338,-5.219900,0.287648,-74.980035
1750917002.8984613,-5.219900,0.287648,-74.980035
1750917002.9104042,-5.025686,0.290815,-74.979412
1750917002.929987,-5.025686,0.290815,-74.979412
1750917002.9539363,-5.025686,0.290815,-74.979412
1750917002.983926,-4.919850,0.291060,-75.018051
1750917003.003355,-4.919850,0.291060,-75.018051
1750917003.0347319,-4.903262,0.290639,-75.007083
1750917003.0480022,-4.815525,0.283448,-75.005213
1750917003.0729787,-4.815525,0.283448,-75.005213
1750917003.0945542,-4.815525,0.283448,-75.005213
1750917003.1419108,-4.688706,0.278189,-75.003760
1750917003.1738935,-4.638298,0.278179,-75.042018
1750917003.2104273,-4.579790,0.275065,-75.084441
1750917003.241122,-4.532716,0.274080,-75.095651
1750917003.2673965,-4.532716,0.274080,-75.095651
1750917003.294229,-4.443376,0.274135,-75.145154
1750917003.3144448,-4.398099,0.277554,-75.177966
1750917003.3382459,-4.348142,0.279401,-75.215883
1750917003.3632438,-4.295306,0.282216,-75.237689
1750917003.3991597,-4.295306,0.282216,-75.237689
1750917003.4199605,-4.295306,0.282216,-75.237689
1750917003.4575179,-4.295306,0.282216,-75.237689
1750917003.4730816,-4.161377,0.287529,-75.324900
1750917003.501705,-4.122530,0.290737,-75.348940
1750917003.5251899,-4.101422,0.293119,-75.369082
1750917003.5412345,-4.084542,0.294186,-75.370604
1750917003.5716085,-4.037087,0.294946,-75.378431
1750917003.6115658,-4.005894,0.295287,-75.383612
1750917003.6690214,-4.005894,0.295287,-75.383612
1750917003.714862,-4.005894,0.295287,-75.383612
1750917003.7491257,-3.898391,0.290269,-75.410559
1750917003.7726562,-3.894343,0.288007,-75.427697
1750917003.8016324,-3.888722,0.287628,-75.428745
1750917003.8259099,-3.888722,0.287628,-75.428745
1750917003.860314,-3.888722,0.287628,-75.428745
1750917003.8834937,-3.843798,0.283306,-75.438563
1750917003.9016845,-3.830080,0.280940,-75.443608
1750917003.9237843,-3.822209,0.278023,-75.446398
1750917003.9575448,-3.824875,0.276889,-75.446099
1750917003.9965832,-3.827052,0.276166,-75.447544
1750917004.0275466,-3.827052,0.276166,-75.447544
1750917004.0495915,-3.845115,0.273234,-75.450714
1750917004.0840597,-3.845115,0.273234,-75.450714
1750917004.1253092,-3.841499,0.273920,-75.450997
1750917004.1502762,-3.841499,0.273920,-75.450997
1750917004.173237,-3.855740,0.278181,-75.450160
1750917004.2098918,-3.874426,0.280378,-75.451807
1750917004.236653,-3.874426,0.280378,-75.451807
1750917004.2970316,-3.894874,0.278926,-75.452094
1750917004.317958,-3.899449,0.281073,-75.452476
1750917004.3435483,-3.895423,0.280459,-75.457037
1750917004.3628674,-3.882144,0.282241,-75.457741
1750917004.3942115,-3.879742,0.283093,-75.459419
1750917004.4132566,-3.871484,0.284504,-75.462739
1750917004.4416025,-3.864880,0.284078,-75.466170
1750917004.4663994,-3.850298,0.282865,-75.468450
1750917004.486273,-3.845441,0.280161,-75.473003
1750917004.5012157,-3.845441,0.280161,-75.473003
1750917004.5214279,-3.845441,0.280161,-75.473003
1750917004.548538,-3.845441,0.280161,-75.473003
1750917004.560658,-3.813199,0.276873,-75.480895
1750917004.5776439,-3.799699,0.277008,-75.483512
1750917004.6006525,-3.799699,0.277008,-75.483512
1750917004.6230192,-3.785988,0.277777,-75.486042
1750917004.65771,-3.755277,0.277463,-75.493374
1750917004.6847963,-3.736870,0.274620,-75.500486
1750917004.7229755,-3.717075,0.273070,-75.507632
1750917004.7576833,-3.689789,0.272195,-75.515822
1750917004.7762468,-3.677121,0.272104,-75.519889
1750917004.8018196,-3.674888,0.272612,-75.524623
1750917004.845173,-3.674888,0.272612,-75.524623
1750917004.8595066,-3.672485,0.275659,-75.532807
1750917004.910431,-3.672485,0.275659,-75.532807
1750917004.937475,-3.672485,0.275659,-75.532807
1750917004.974722,-3.672485,0.275659,-75.532807
1750917004.9854636,-3.724720,0.269505,-75.607383
1750917005.0220308,-3.751505,0.269199,-75.686638
1750917005.0483208,-3.786054,0.269184,-75.794163
1750917005.0736172,-3.798321,0.269393,-75.816630
1750917005.09361,-3.824685,0.271181,-75.841447
1750917005.112253,-3.868313,0.270885,-75.892106
1750917005.1493518,-3.868313,0.270885,-75.892106
1750917005.1691115,-3.971333,0.272206,-75.894726
1750917005.1897109,-3.986232,0.272991,-75.909515
1750917005.218253,-4.017715,0.273390,-75.912180
1750917005.2284145,-4.086007,0.272436,-75.950640
1750917005.264807,-4.106764,0.273854,-75.956152
1750917005.3088753,-4.141499,0.273877,-75.950873
1750917005.3323956,-4.256356,0.278574,-75.935496
1750917005.375732,-4.256356,0.278574,-75.935496
1750917005.3949943,-4.378683,0.284131,-75.872464
1750917005.4185293,-4.378683,0.284131,-75.872464
1750917005.4349024,-4.378683,0.284131,-75.872464
1750917005.4562225,-4.512015,0.285477,-75.833287
1750917005.4731305,-4.512015,0.285477,-75.833287
1750917005.4892306,-4.614029,0.289270,-75.806147
1750917005.518486,-4.614029,0.289270,-75.806147
1750917005.5417502,-4.683362,0.292091,-75.792593
1750917005.5725908,-4.683362,0.292091,-75.792593
1750917005.6051993,-4.868582,0.293913,-75.758360
1750917005.6479466,-4.868582,0.293913,-75.758360
1750917005.6865518,-4.915770,0.293355,-75.746956
1750917005.7167244,-4.915770,0.293355,-75.746956
1750917005.736082,-4.915770,0.293355,-75.746956
1750917005.7671003,-4.915770,0.293355,-75.746956
1750917005.8184829,-5.206517,0.298139,-75.700959
1750917005.8348558,-5.319178,0.299677,-75.682202
1750917005.8633044,-5.334479,0.300311,-75.680156
1750917005.8911939,-5.363484,0.300467,-75.674907
1750917005.9129663,-5.393087,0.299405,-75.667394
1750917005.9348001,-5.423530,0.301512,-75.661960
1750917005.9636323,-5.443119,0.304289,-75.655856
1750917005.9863374,-5.443119,0.304289,-75.655856
1750917006.0167131,-5.443119,0.304289,-75.655856
1750917006.0455246,-5.490609,0.308901,-75.656574
1750917006.0781057,-5.490609,0.308901,-75.656574
1750917006.1063197,-5.503262,0.314462,-75.624698
1750917006.1339138,-5.497290,0.314801,-75.484005
1750917006.1685767,-5.497290,0.314801,-75.484005
1750917006.190205,-5.484074,0.313074,-75.320109
1750917006.2210093,-5.475054,0.314223,-75.219548
1750917006.2422493,-5.464322,0.311973,-75.219100
1750917006.2617242,-5.464322,0.311973,-75.219100
1750917006.2836318,-5.450950,0.308855,-75.201057
1750917006.310462,-5.428544,0.302805,-75.135342
1750917006.333681,-5.428544,0.302805,-75.135342
1750917006.3634236,-5.428544,0.302805,-75.135342
1750917006.3876383,-5.428544,0.302805,-75.135342
1750917006.4052124,-5.338040,0.290609,-75.088722
1750917006.4376805,-5.338040,0.290609,-75.088722
1750917006.4490402,-5.286190,0.285274,-75.095374
1750917006.4730437,-5.286190,0.285274,-75.095374
1750917006.5008602,-5.264988,0.283192,-75.084453
1750917006.521365,-5.253715,0.283204,-75.079659
1750917006.5484061,-5.247317,0.285249,-75.085596
1750917006.564388,-5.251461,0.287666,-75.083925
1750917006.5817971,-5.251708,0.288353,-75.081956
1750917006.6152737,-5.251708,0.288353,-75.081956
1750917006.6363919,-5.251708,0.288353,-75.081956
1750917006.6570666,-5.251708,0.288353,-75.081956
1750917006.6896553,-5.281564,0.295706,-75.098021
1750917006.7073245,-5.290250,0.298967,-75.091565
1750917006.7306857,-5.290250,0.298967,-75.091565
1750917006.7593405,-5.290250,0.298967,-75.091565
1750917006.781909,-5.290250,0.298967,-75.091565
1750917006.8072417,-5.326553,0.306773,-75.065723
1750917006.8468616,-5.326553,0.306773,-75.065723
1750917006.8645303,-5.326553,0.306773,-75.065723
1750917006.8865755,-5.326553,0.306773,-75.065723
1750917006.924684,-5.326553,0.306773,-75.065723
1750917006.9443755,-5.435058,0.304406,-75.045410
1750917006.9731305,-5.435058,0.304406,-75.045410
1750917006.9973242,-5.425404,0.303250,-75.025169
1750917007.021191,-5.427794,0.304152,-75.026362
1750917007.04975,-5.437606,0.302133,-75.026124
1750917007.1125777,-5.437606,0.302133,-75.026124
1750917007.1582756,-5.438132,0.303382,-75.040147
1750917007.1731005,-5.438132,0.303382,-75.040147
1750917007.2088826,-5.438132,0.303382,-75.040147
1750917007.2300303,-5.430964,0.304184,-75.039996
1750917007.25354,-5.427582,0.305398,-75.032996
1750917007.2860792,-5.425485,0.306895,-75.042203
1750917007.304275,-5.421307,0.306883,-75.032106
1750917007.3270805,-5.421307,0.306883,-75.032106
1750917007.3514357,-5.404941,0.305200,-75.030325
1750917007.3812804,-5.386548,0.303052,-75.027989
1750917007.4079278,-5.379594,0.302213,-75.022631
1750917007.4194295,-5.376693,0.300255,-75.011481
1750917007.4484365,-5.376693,0.300255,-75.011481
1750917007.4633763,-5.376683,0.300464,-75.019340
1750917007.4831254,-5.377828,0.300767,-75.008171
1750917007.5108266,-5.377828,0.300767,-75.008171
1750917007.5384858,-5.374634,0.299164,-74.988479
1750917007.569603,-5.374634,0.299164,-74.988479
1750917007.592017,-5.366379,0.295471,-74.991310
1750917007.6159952,-5.366379,0.295471,-74.991310
1750917007.6403062,-5.366379,0.295471,-74.991310
1750917007.6687083,-5.369991,0.289985,-74.997724
1750917007.6948435,-5.374114,0.288846,-75.010214
1750917007.7268417,-5.371372,0.290864,-75.011501
1750917007.7417684,-5.361887,0.292556,-75.035610
1750917007.7653735,-5.361887,0.292556,-75.035610
1750917007.7889814,-5.361887,0.292556,-75.035610
1750917007.8227942,-5.361887,0.292556,-75.035610
1750917007.861185,-5.335212,0.296706,-75.021927
1750917007.8904648,-5.335212,0.296706,-75.021927
1750917007.9207425,-5.335212,0.296706,-75.021927
1750917007.9474196,-5.328581,0.299958,-75.024181
1750917007.9668915,-5.324247,0.299741,-75.026387
1750917007.9831965,-5.324247,0.299741,-75.026387
1750917008.0031657,-5.324247,0.299741,-75.026387
1750917008.0414264,-5.324247,0.299741,-75.026387
1750917008.067995,-5.324247,0.299741,-75.026387
1750917008.0897007,-5.268249,0.297310,-75.022709
1750917008.119749,-5.268249,0.297310,-75.022709
1750917008.158657,-5.264029,0.296028,-75.033946
1750917008.2073312,-5.278384,0.295765,-75.028311
1750917008.2480626,-5.274181,0.289704,-75.037816
1750917008.2631402,-5.262955,0.287976,-75.035863
1750917008.2906275,-5.250520,0.286369,-75.036461
1750917008.3120332,-5.249550,0.286594,-75.042869
1750917008.331257,-5.253714,0.285840,-75.045823
1750917008.354142,-5.260875,0.285783,-75.044905
1750917008.3841465,-5.265010,0.285236,-75.045026
1750917008.405328,-5.277338,0.286370,-75.045365
1750917008.4290981,-5.291429,0.285920,-75.041482
1750917008.4476988,-5.296391,0.286096,-75.039666
1750917008.470446,-5.303221,0.286372,-75.042494
1750917008.4980497,-5.307714,0.287074,-75.045686
1750917008.5116184,-5.316342,0.286698,-75.045236
1750917008.5413387,-5.316836,0.286911,-75.044463
1750917008.569753,-5.326661,0.286946,-75.044843
1750917008.5939739,-5.326661,0.286946,-75.044843
1750917008.62271,-5.341237,0.286545,-75.063645
1750917008.655645,-5.354615,0.287220,-75.057831
1750917008.670098,-5.354615,0.287220,-75.057831
1750917008.691036,-5.358177,0.287055,-75.061771
1750917008.7176025,-5.372120,0.288543,-75.053191
1750917008.7424865,-5.377242,0.287213,-75.052766
1750917008.7615712,-5.382766,0.288184,-75.051501
1750917008.787753,-5.382766,0.288184,-75.051501
1750917008.8209438,-5.382766,0.288184,-75.051501
1750917008.8433416,-5.382766,0.288184,-75.051501
1750917008.8804533,-5.429472,0.286914,-75.039528
1750917008.913973,-5.436686,0.287594,-75.036593
1750917008.9375749,-5.436686,0.287594,-75.036593
1750917008.954364,-5.465580,0.288800,-75.034239
1750917008.975873,-5.465580,0.288800,-75.034239
1750917008.99256,-5.480738,0.289379,-75.032767
1750917009.007641,-5.488595,0.288498,-75.034067
1750917009.0410326,-5.487729,0.289734,-75.034035
1750917009.0619159,-5.492779,0.290858,-75.035717
1750917009.0811155,-5.492779,0.290858,-75.035717
1750917009.1187944,-5.492779,0.290858,-75.035717
1750917009.1365616,-5.515089,0.297562,-75.037266
1750917009.1600652,-5.514767,0.298975,-75.035823
1750917009.1775112,-5.514767,0.298975,-75.035823
1750917009.2007182,-5.517112,0.301486,-75.038918
1750917009.2211668,-5.515375,0.302206,-75.041169
1750917009.2423692,-5.509484,0.302758,-75.043005
1750917009.2628632,-5.498750,0.301204,-75.046823
1750917009.2886205,-5.498750,0.301204,-75.046823
1750917009.3178008,-5.498750,0.301204,-75.046823
1750917009.3488932,-5.479205,0.299067,-75.051399
1750917009.3683147,-5.479205,0.299067,-75.051399
1750917009.3814726,-5.451326,0.297511,-75.058873
1750917009.4119165,-5.444770,0.296286,-75.059334
1750917009.460499,-5.444770,0.296286,-75.059334
1750917009.4752665,-5.394828,0.291125,-75.070654
1750917009.5091655,-5.394828,0.291125,-75.070654
1750917009.5309222,-5.317305,0.287004,-75.081655
1750917009.5736275,-5.245198,0.285233,-75.098027
1750917009.5932455,-5.245198,0.285233,-75.098027
1750917009.6128635,-5.211498,0.285231,-75.108488
1750917009.6291382,-5.180171,0.284120,-75.116601
1750917009.671578,-5.180171,0.284120,-75.116601
1750917009.714873,-5.180171,0.284120,-75.116601
1750917009.7316964,-5.180171,0.284120,-75.116601
1750917009.7610219,-5.042336,0.288112,-75.162633
1750917009.8091033,-5.042336,0.288112,-75.162633
1750917009.8480449,-5.042336,0.288112,-75.162633
1750917009.865793,-4.782074,0.297408,-75.223101
1750917009.8832228,-4.782074,0.297408,-75.223101
1750917009.9061732,-4.782074,0.297408,-75.223101
1750917009.9168737,-4.782074,0.297408,-75.223101
1750917009.9435763,-4.648892,0.292926,-75.248309
1750917009.9717722,-4.648892,0.292926,-75.248309
1750917009.9986124,-4.487744,0.286837,-75.291105
1750917010.0211363,-4.416984,0.284304,-75.318395
1750917010.0569358,-4.416984,0.284304,-75.318395
1750917010.0849335,-4.274705,0.279826,-75.350813
1750917010.112232,-4.274705,0.279826,-75.350813
1750917010.1304953,-4.147437,0.277629,-75.389866
1750917010.1631386,-4.147437,0.277629,-75.389866
1750917010.1935484,-4.147437,0.277629,-75.389866
1750917010.2155416,-4.020361,0.270881,-75.423836
1750917010.2299325,-3.985266,0.270977,-75.434817
1750917010.2617831,-3.985266,0.270977,-75.434817
1750917010.2870371,-3.916308,0.270322,-75.455259
1750917010.322637,-3.916308,0.270322,-75.455259
1750917010.3497927,-3.916308,0.270322,-75.455259
1750917010.367181,-3.916308,0.270322,-75.455259
1750917010.382692,-3.816821,0.272366,-75.476616
1750917010.405713,-3.816821,0.272366,-75.476616
1750917010.432021,-3.816821,0.272366,-75.476616
1750917010.4528434,-3.827305,0.279053,-75.477743
1750917010.4879272,-3.863093,0.283294,-75.476505
1750917010.568001,-3.870861,0.283903,-75.474997
1750917010.6022193,-3.932549,0.290076,-75.464465
1750917010.6244798,-3.932549,0.290076,-75.464465
1750917010.6424618,-4.000768,0.293962,-75.445691
1750917010.6613622,-4.031733,0.293845,-75.435599
1750917010.6818361,-4.050289,0.294806,-75.434183
1750917010.7038186,-4.126622,0.295760,-75.422310
1750917010.7233994,-4.126622,0.295760,-75.422310
1750917010.7535074,-4.214803,0.293129,-75.407026
1750917010.7798715,-4.214803,0.293129,-75.407026
1750917010.792017,-4.214803,0.293129,-75.407026
1750917010.8217382,-4.267885,0.289817,-75.394277
1750917010.8598237,-4.267885,0.289817,-75.394277
1750917010.874602,-4.421160,0.289405,-75.362372
1750917010.898529,-4.421160,0.289405,-75.362372
1750917010.9186587,-4.472614,0.289869,-75.350927
1750917010.9484644,-4.472614,0.289869,-75.350927
1750917010.973698,-4.472614,0.289869,-75.350927
1750917010.9896522,-4.554693,0.285031,-75.322770
1750917011.017876,-4.581700,0.284982,-75.319482
1750917011.0373006,-4.623937,0.283949,-75.311453
1750917011.054794,-4.623937,0.283949,-75.311453
1750917011.0819008,-4.623937,0.283949,-75.311453
1750917011.1061807,-4.681112,0.288118,-75.304061
1750917011.1311412,-4.709155,0.291841,-75.299209
1750917011.1547968,-4.721642,0.293822,-75.295361
1750917011.1736553,-4.734257,0.293631,-75.288565
1750917011.1994495,-4.751282,0.293306,-75.284121
1750917011.2198882,-4.777608,0.290953,-75.279210
1750917011.2464929,-4.777608,0.290953,-75.279210
1750917011.3018546,-4.777608,0.290953,-75.279210
1750917011.3189332,-4.777608,0.290953,-75.279210
1750917011.3594987,-4.866154,0.291845,-75.274086
1750917011.3788478,-4.866154,0.291845,-75.274086
1750917011.3922167,-4.866154,0.291845,-75.274086
1750917011.419015,-4.866154,0.291845,-75.274086
1750917011.4390142,-4.866154,0.291845,-75.274086
1750917011.4696987,-4.866154,0.291845,-75.274086
1750917011.4871218,-4.974248,0.284730,-75.264675
1750917011.5071735,-4.974248,0.284730,-75.264675
1750917011.5296087,-4.974248,0.284730,-75.264675
1750917011.561426,-4.974248,0.284730,-75.264675
1750917011.5947702,-4.974248,0.284730,-75.264675
1750917011.61834,-5.076930,0.279850,-75.245440
1750917011.6334968,-5.099390,0.278401,-75.251566
1750917011.660317,-5.134915,0.281629,-75.245863
1750917011.689642,-5.134915,0.281629,-75.245863
1750917011.7188005,-5.134915,0.281629,-75.245863
1750917011.7382638,-5.134915,0.281629,-75.245863
1750917011.7590704,-5.134915,0.281629,-75.245863
1750917011.7847028,-5.244359,0.286625,-75.232469
1750917011.8173518,-5.286765,0.288097,-75.226847
1750917011.8469841,-5.300520,0.288442,-75.224511
1750917011.8713756,-5.300520,0.288442,-75.224511
1750917011.901681,-5.300520,0.288442,-75.224511
1750917011.9325945,-5.300520,0.288442,-75.224511
1750917011.9610422,-5.421399,0.298946,-75.211390
1750917011.983078,-5.427725,0.298909,-75.210747
1750917012.001691,-5.430956,0.300018,-75.208541
1750917012.0246427,-5.432493,0.300638,-75.207905
1750917012.0423539,-5.432493,0.300638,-75.207905
1750917012.075132,-5.432478,0.302943,-75.206372
1750917012.0971222,-5.432478,0.302943,-75.206372
1750917012.115402,-5.443945,0.307000,-75.204417
1750917012.1511164,-5.443945,0.307000,-75.204417
1750917012.1825418,-5.451236,0.304739,-75.206174
1750917012.206574,-5.450395,0.305099,-75.207125
1750917012.2231288,-5.445892,0.304514,-75.207676
1750917012.251598,-5.445961,0.303695,-75.207779
1750917012.2688181,-5.444813,0.303698,-75.207471
1750917012.2900488,-5.450260,0.303224,-75.210094
1750917012.303984,-5.444757,0.304029,-75.210008
1750917012.3211129,-5.444812,0.303216,-75.211382
1750917012.3480225,-5.444812,0.303216,-75.211382
1750917012.3651586,-5.438079,0.303073,-75.212492
1750917012.382782,-5.427715,0.300891,-75.212285
1750917012.4220533,-5.419734,0.301065,-75.212600
1750917012.4552088,-5.419734,0.301065,-75.212600
1750917012.4871588,-5.419734,0.301065,-75.212600
1750917012.5157485,-5.419734,0.301065,-75.212600
1750917012.5374672,-5.419734,0.301065,-75.212600
1750917012.5701678,-5.409326,0.294282,-75.219268
1750917012.593381,-5.404663,0.291804,-75.218813
1750917012.620776,-5.404663,0.291804,-75.218813
1750917012.6392634,-5.404663,0.291804,-75.218813
1750917012.6605945,-5.397424,0.286530,-75.224828
1750917012.6847293,-5.397424,0.286530,-75.224828
1750917012.7053564,-5.406216,0.286841,-75.231255
1750917012.7354062,-5.406216,0.286841,-75.231255
1750917012.7626991,-5.410190,0.286569,-75.232705
1750917012.797956,-5.406480,0.287151,-75.233517
1750917012.8202882,-5.406120,0.286128,-75.234223
1750917012.8498883,-5.411306,0.285260,-75.237609
1750917012.8806694,-5.411306,0.285260,-75.237609
1750917012.895878,-5.411306,0.285260,-75.237609
1750917012.9134197,-5.411306,0.285260,-75.237609
1750917012.9382906,-5.424380,0.285833,-75.238467
1750917012.9886332,-5.424380,0.285833,-75.238467
1750917013.006197,-5.421936,0.284447,-75.246729
1750917013.0459216,-5.421936,0.284447,-75.246729
1750917013.065279,-5.420087,0.285907,-75.251718
1750917013.1139615,-5.420087,0.285907,-75.251718
1750917013.1591258,-5.420087,0.285907,-75.251718
1750917013.1872995,-5.381195,0.285370,-75.239966
1750917013.207264,-5.359544,0.285162,-75.264014
1750917013.2234073,-5.337733,0.284326,-75.261818
1750917013.2434556,-5.326285,0.284106,-75.264297
1750917013.2652712,-5.319801,0.284630,-75.268043
1750917013.2843018,-5.305140,0.284081,-75.275449
1750917013.3192658,-5.305140,0.284081,-75.275449
1750917013.3454416,-5.305140,0.284081,-75.275449
1750917013.388669,-5.305140,0.284081,-75.275449
1750917013.404645,-5.223732,0.281746,-75.294951
1750917013.432767,-5.213358,0.281549,-75.303615
1750917013.4582913,-5.206888,0.280037,-75.300680
1750917013.4792373,-5.199536,0.279628,-75.317084
1750917013.5030875,-5.199536,0.279628,-75.317084
1750917013.5250785,-5.199536,0.279628,-75.317084
1750917013.5549722,-5.208302,0.278909,-75.336869
1750917013.5820282,-5.208302,0.278909,-75.336869
1750917013.6129422,-5.211272,0.280549,-75.329956
1750917013.6327267,-5.197245,0.281285,-75.336743
1750917013.668463,-5.197245,0.281285,-75.336743
1750917013.6992447,-5.191811,0.283592,-75.316681
1750917013.7230334,-5.201717,0.284379,-75.327640
1750917013.752911,-5.201717,0.284379,-75.327640
1750917013.7849667,-5.201717,0.284379,-75.327640
1750917013.8300264,-5.201717,0.284379,-75.327640
1750917013.84323,-5.201717,0.284379,-75.327640
1750917013.8709662,-5.236953,0.288137,-75.331010
1750917013.9004886,-5.242806,0.286342,-75.323373
1750917013.912323,-5.242446,0.285124,-75.326525
1750917013.931703,-5.248546,0.284176,-75.322724
1750917013.9602644,-5.248546,0.284176,-75.322724
1750917013.989062,-5.264266,0.280993,-75.296620
1750917014.002635,-5.264266,0.280993,-75.296620
1750917014.0247743,-5.269781,0.279277,-75.294241
1750917014.0448866,-5.269181,0.276983,-75.298732
1750917014.0718002,-5.262083,0.274407,-75.308623
1750917014.0988276,-5.244786,0.273729,-75.310008
1750917014.1322112,-5.244786,0.273729,-75.310008
1750917014.1676693,-5.227352,0.273908,-75.311962
1750917014.1915374,-5.227352,0.273908,-75.311962
1750917014.2175558,-5.199098,0.274871,-75.315544
1750917014.2483418,-5.175431,0.274380,-75.318713
1750917014.2757547,-5.175431,0.274380,-75.318713
1750917014.3028271,-5.104848,0.280265,-75.348398
1750917014.32483,-5.064351,0.282959,-75.335117
1750917014.342167,-5.031530,0.283590,-75.345450
1750917014.3675911,-5.021808,0.283115,-75.347682
1750917014.4146767,-5.021808,0.283115,-75.347682
1750917014.433687,-4.942061,0.285804,-75.371951
1750917014.4545488,-4.901403,0.285502,-75.390809
1750917014.4870596,-4.854829,0.284973,-75.401035
1750917014.504595,-4.805952,0.283551,-75.417622
1750917014.529438,-4.786930,0.282869,-75.416252
1750917014.5527759,-4.755769,0.281769,-75.432173
1750917014.5765665,-4.755769,0.281769,-75.432173
1750917014.5887043,-4.664233,0.279738,-75.452500
1750917014.6189106,-4.664233,0.279738,-75.452500
1750917014.6537113,-4.664233,0.279738,-75.452500
1750917014.677181,-4.550172,0.272567,-75.474809
1750917014.6898649,-4.550172,0.272567,-75.474809
1750917014.7072124,-4.550172,0.272567,-75.474809
1750917014.7239811,-4.459333,0.266445,-75.492339
1750917014.7444606,-4.448547,0.265979,-75.495249
1750917014.76245,-4.418920,0.264587,-75.504991
1750917014.7891688,-4.418920,0.264587,-75.504991
1750917014.8078115,-4.384708,0.260961,-75.513936
1750917014.8420262,-4.383616,0.260352,-75.517071
1750917014.861853,-4.376450,0.258379,-75.521973
1750917014.8907158,-4.345871,0.255820,-75.528498
1750917014.9315474,-4.323406,0.255248,-75.530817
1750917014.9625368,-4.323406,0.255248,-75.530817
1750917014.9843256,-4.334214,0.252995,-75.534409
1750917015.0086029,-4.338888,0.253754,-75.534585
1750917015.0244489,-4.381872,0.256959,-75.537862
1750917015.0407374,-4.385731,0.256042,-75.535753
