timestamp,roll_error,pitch_error,yaw_error
1750916473.4448605,-0.102049,-0.013806,-0.177068
1750916473.456729,-0.102049,-0.013806,-0.177068
1750916473.4842558,-0.099485,-0.010276,-0.167475
1750916473.5168297,-0.090642,-0.008384,-0.169352
1750916473.5383906,-0.077330,-0.006182,-0.165906
1750916473.5643337,-0.068323,-0.004251,-0.167984
1750916473.585464,-0.065584,-0.005448,-0.170861
1750916473.6002076,-0.054525,-0.004308,-0.170321
1750916473.6263554,-0.051789,-0.003890,-0.173863
1750916473.6567965,-0.047491,-0.003697,-0.174714
1750916473.671588,-0.041032,-0.001937,-0.172743
1750916473.7009332,-0.027310,-0.002748,-0.170274
1750916473.730487,-0.027096,-0.003979,-0.172063
1750916473.752513,-0.021696,-0.005080,-0.173073
1750916473.7813053,-0.013393,-0.006522,-0.172851
1750916473.8043327,-0.008921,-0.011324,-0.176125
1750916473.823864,-0.005628,-0.013606,-0.176122
1750916473.8526173,-0.005502,-0.016846,-0.176342
1750916473.8853307,-0.005502,-0.016846,-0.176342
1750916473.9161441,-0.005502,-0.016846,-0.176342
1750916473.9436688,-0.005502,-0.016846,-0.176342
1750916473.9599895,-0.009560,-0.022419,-0.176589
1750916473.9827423,-0.009560,-0.022419,-0.176589
1750916474.0105722,-0.009560,-0.022419,-0.176589
1750916474.045018,-0.009560,-0.022419,-0.176589
1750916474.0892186,-0.009560,-0.022419,-0.176589
1750916474.1152573,-0.009560,-0.022419,-0.176589
1750916474.1399028,-0.009560,-0.022419,-0.176589
1750916474.1608303,-0.009560,-0.022419,-0.176589
1750916474.1811492,-0.050043,-0.009978,-0.171879
1750916474.2032619,-0.050043,-0.009978,-0.171879
1750916474.2246518,-0.050043,-0.009978,-0.171879
1750916474.2480288,-0.074200,-0.004245,-0.168873
1750916474.2777317,-0.074200,-0.004245,-0.168873
1750916474.2957041,-0.072213,-0.004721,-0.159592
1750916474.3162224,-0.072213,-0.004721,-0.159592
1750916474.368024,-0.072213,-0.004721,-0.159592
1750916474.3971045,-0.082027,-0.003624,-0.156333
1750916474.4133818,-0.083088,-0.004059,-0.156196
1750916474.4324665,-0.084817,-0.004671,-0.156192
1750916474.4611807,-0.082625,-0.006088,-0.156744
1750916474.4818397,-0.083921,-0.006255,-0.158326
1750916474.517167,-0.079282,-0.011384,-0.157596
1750916474.536955,-0.079282,-0.011384,-0.157596
1750916474.5602546,-0.073605,-0.012095,-0.158032
1750916474.577665,-0.073605,-0.012095,-0.158032
1750916474.5981574,-0.068749,-0.013128,-0.157463
1750916474.6265981,-0.064920,-0.014704,-0.159635
1750916474.6478927,-0.064690,-0.015534,-0.162611
1750916474.6808767,-0.063173,-0.015992,-0.163775
1750916474.723897,-0.053289,-0.010974,-0.171475
1750916474.7736728,-0.053289,-0.010974,-0.171475
1750916474.806848,-0.044006,-0.005412,-0.173439
1750916474.8376935,-0.044006,-0.005412,-0.173439
1750916474.8606431,-0.048500,-0.001719,-0.171220
1750916474.8826005,-0.048832,-0.000189,-0.171777
1750916474.9067724,-0.048832,-0.000189,-0.171777
1750916474.9378242,-0.048832,-0.000189,-0.171777
1750916474.9639587,-0.048832,-0.000189,-0.171777
1750916474.9853673,-0.048655,0.004250,-0.179894
1750916475.0317636,-0.048655,0.004250,-0.179894
1750916475.0751033,-0.048655,0.004250,-0.179894
1750916475.0874352,-0.074872,-0.000623,-0.176439
1750916475.1055968,-0.075688,-0.002336,-0.176650
1750916475.1357336,-0.075688,-0.002336,-0.176650
1750916475.1691418,-0.082365,-0.002018,-0.178448
1750916475.1851618,-0.082365,-0.002018,-0.178448
1750916475.2004902,-0.079840,-0.007477,-0.180352
1750916475.2236462,-0.079840,-0.007477,-0.180352
1750916475.2494059,-0.079840,-0.007477,-0.180352
1750916475.2817392,-0.086804,-0.010922,-0.181241
1750916475.2977736,-0.086804,-0.010922,-0.181241
1750916475.3261533,-0.086804,-0.010922,-0.181241
1750916475.3489478,-0.072168,-0.011633,-0.177777
1750916475.3990908,-0.072168,-0.011633,-0.177777
1750916475.4418352,-0.072168,-0.011633,-0.177777
1750916475.4633734,-0.046042,-0.004532,-0.175397
1750916475.4891458,-0.035265,-0.001557,-0.177178
1750916475.5022902,-0.028480,0.002824,-0.177755
1750916475.5366724,-0.028480,0.002824,-0.177755
1750916475.550403,-0.028480,0.002824,-0.177755
1750916475.5784078,-0.012632,0.008513,-0.188318
1750916475.5939507,-0.008609,0.008117,-0.188604
1750916475.6139474,-0.008609,0.008117,-0.188604
1750916475.6359162,-0.012807,0.010023,-0.180138
1750916475.6879945,-0.012323,0.011106,-0.179934
1750916475.7088294,-0.012323,0.011106,-0.179934
1750916475.7254972,-0.015846,0.010781,-0.178719
1750916475.7477536,-0.015846,0.010781,-0.178719
1750916475.7612104,-0.029357,0.010134,-0.183001
1750916475.798621,-0.036686,0.008372,-0.185582
1750916475.8171558,-0.037559,0.007406,-0.184946
1750916475.8403478,-0.037559,0.007406,-0.184946
1750916475.8599718,-0.048782,0.007565,-0.190710
1750916475.8829846,-0.048610,0.008247,-0.190357
1750916475.9020414,-0.049002,0.007447,-0.190519
1750916475.9229698,-0.052864,0.007561,-0.191507
1750916475.9444742,-0.061370,0.008115,-0.191445
1750916475.9625661,-0.063937,0.006815,-0.194584
1750916475.97862,-0.070082,0.008208,-0.195927
1750916476.0078745,-0.063727,0.008410,-0.191296
1750916476.0297623,-0.060012,0.009086,-0.189603
1750916476.056411,-0.059939,0.010564,-0.194481
1750916476.0749326,-0.059939,0.010564,-0.194481
1750916476.0954347,-0.071066,0.012388,-0.192334
1750916476.1306388,-0.072441,0.015857,-0.196182
1750916476.1699805,-0.065867,0.017327,-0.192763
1750916476.1959386,-0.065867,0.017327,-0.192763
1750916476.2217288,-0.060135,0.020718,-0.193438
1750916476.2483091,-0.060135,0.020718,-0.193438
1750916476.26137,-0.060135,0.020718,-0.193438
1750916476.2831433,-0.060135,0.020718,-0.193438
1750916476.3088646,-0.060135,0.020718,-0.193438
1750916476.3259203,-0.057636,0.019126,-0.195453
1750916476.3454778,-0.051751,0.017371,-0.192760
1750916476.366153,-0.051751,0.017371,-0.192760
1750916476.3887966,-0.051751,0.017371,-0.192760
1750916476.4114606,-0.051751,0.017371,-0.192760
1750916476.4324675,-0.037596,0.010539,-0.194589
1750916476.4512303,-0.034929,0.009893,-0.194003
1750916476.4757724,-0.036312,0.009906,-0.194313
1750916476.4907594,-0.035990,0.007990,-0.195621
1750916476.5216744,-0.035990,0.007990,-0.195621
1750916476.540261,-0.018824,0.009107,-0.197841
1750916476.5676095,-0.017325,0.008810,-0.197937
1750916476.591412,-0.017325,0.008810,-0.197937
1750916476.631627,-0.005971,0.006413,-0.198568
1750916476.6460435,-0.005971,0.006413,-0.198568
1750916476.666858,-0.001619,0.004824,-0.202047
1750916476.7047403,-0.001619,0.004824,-0.202047
1750916476.7501428,-0.001619,0.004824,-0.202047
1750916476.7934701,-0.001619,0.004824,-0.202047
1750916476.8168306,0.008843,0.011210,-0.203560
1750916476.8500617,0.008843,0.011210,-0.203560
1750916476.8818605,-0.008858,0.015241,-0.204133
1750916476.9059236,-0.009999,0.017217,-0.203787
1750916476.9236739,-0.016733,0.015595,-0.204311
1750916476.9441204,-0.022287,0.013960,-0.203923
1750916476.9716415,-0.027280,0.013192,-0.202637
1750916476.995603,-0.028185,0.012161,-0.202241
1750916477.0234413,-0.028185,0.012161,-0.202241
1750916477.0544279,-0.040136,0.006161,-0.202644
1750916477.0738134,-0.040136,0.006161,-0.202644
1750916477.0895796,-0.040136,0.006161,-0.202644
1750916477.1045468,-0.057889,0.002514,-0.206105
1750916477.123598,-0.057889,0.002514,-0.206105
1750916477.136945,-0.059222,0.002830,-0.214820
1750916477.160066,-0.060090,0.002840,-0.215459
1750916477.1963427,-0.060090,0.002840,-0.215459
1750916477.2438447,-0.060090,0.002840,-0.215459
1750916477.2667425,-0.043851,0.000162,-0.219948
1750916477.293831,-0.043851,0.000162,-0.219948
1750916477.342624,-0.043851,0.000162,-0.219948
1750916477.3722413,-0.038157,0.002135,-0.219325
1750916477.394855,-0.039642,0.002824,-0.218993
1750916477.4309704,-0.032939,0.003732,-0.212235
1750916477.4509647,-0.034182,0.003200,-0.217887
1750916477.4793491,-0.041988,0.003553,-0.221097
1750916477.513112,-0.041988,0.003553,-0.221097
1750916477.528814,-0.041988,0.003553,-0.221097
1750916477.5552611,-0.054761,0.002941,-0.218437
1750916477.5975225,-0.054761,0.002941,-0.218437
1750916477.6289952,-0.056671,0.006554,-0.215512
1750916477.6432896,-0.056671,0.006554,-0.215512
1750916477.664799,-0.061158,0.005802,-0.213395
1750916477.6879313,-0.055911,0.005404,-0.213614
1750916477.7041485,-0.058156,0.003546,-0.215208
1750916477.7380905,-0.060654,0.004112,-0.214506
1750916477.7567263,-0.069128,0.002998,-0.213320
1750916477.780218,-0.069128,0.002998,-0.213320
1750916477.8126361,-0.069128,0.002998,-0.213320
1750916477.8328624,-0.092576,0.000301,-0.215437
1750916477.846014,-0.093162,0.001072,-0.213200
1750916477.8749788,-0.093162,0.001072,-0.213200
1750916477.9032528,-0.088152,0.001846,-0.215904
1750916477.9327095,-0.084814,0.001101,-0.214341
1750916477.951497,-0.084814,0.001101,-0.214341
1750916477.9986484,-0.084814,0.001101,-0.214341
1750916478.0232735,-0.106725,0.001501,-0.211451
1750916478.042594,-0.113376,0.001908,-0.213420
1750916478.0667882,-0.104183,0.001298,-0.210887
1750916478.1008463,-0.104183,0.001298,-0.210887
1750916478.118221,-0.096618,0.002731,-0.207295
1750916478.1367445,-0.094586,0.001936,-0.205489
1750916478.1601615,-0.094586,0.001936,-0.205489
1750916478.1886964,-0.099465,-0.000190,-0.204749
1750916478.2157178,-0.097671,-0.000704,-0.204578
1750916478.2632806,-0.097671,-0.000704,-0.204578
1750916478.2803028,-0.097671,-0.000704,-0.204578
1750916478.3082345,-0.092828,-0.001530,-0.216517
1750916478.3328626,-0.090260,-0.000766,-0.215607
1750916478.365528,-0.090260,-0.000766,-0.215607
1750916478.3867545,-0.093800,0.000611,-0.216408
1750916478.4126904,-0.096102,0.000501,-0.217053
1750916478.4325104,-0.095742,-0.001565,-0.212947
1750916478.4507732,-0.098004,-0.001154,-0.215893
1750916478.4914198,-0.098004,-0.001154,-0.215893
1750916478.5163052,-0.098004,-0.001154,-0.215893
1750916478.5368116,-0.098004,-0.001154,-0.215893
1750916478.556778,-0.067429,-0.003737,-0.214355
1750916478.5687246,-0.067429,-0.003737,-0.217636
1750916478.595349,-0.067429,-0.003737,-0.217636
1750916478.6191225,-0.080658,-0.004792,-0.218095
1750916478.6473188,-0.079222,-0.003696,-0.221034
1750916478.66139,-0.072070,-0.002370,-0.222210
1750916478.7068555,-0.060395,-0.002089,-0.224705
1750916478.7218883,-0.047908,-0.002661,-0.228436
1750916478.7664094,-0.047815,-0.002623,-0.229045
1750916478.7986104,-0.051923,-0.003011,-0.225995
1750916478.819315,-0.049745,-0.002013,-0.231513
1750916478.837758,-0.049745,-0.002013,-0.231513
1750916478.8680675,-0.049745,-0.002013,-0.231513
1750916478.885098,-0.039679,0.001056,-0.231041
1750916478.908207,-0.038508,0.002611,-0.231005
1750916478.9396439,-0.038508,0.002611,-0.231005
1750916478.9722662,-0.038508,0.002611,-0.231005
1750916478.997561,-0.038508,0.002611,-0.231005
1750916479.029273,-0.038508,0.002611,-0.231005
1750916479.0498369,-0.048647,0.012623,-0.234838
1750916479.0848374,-0.050891,0.011946,-0.235840
1750916479.096905,-0.050891,0.011946,-0.235840
1750916479.1143372,-0.049732,0.011555,-0.234055
1750916479.1267636,-0.047326,0.012276,-0.237706
1750916479.1656735,-0.047206,0.011735,-0.234158
1750916479.1971862,-0.048576,0.012581,-0.237076
1750916479.2983775,-0.054941,0.012122,-0.233717
1750916479.3219697,-0.054941,0.012122,-0.233717
1750916479.3469963,-0.054941,0.012122,-0.233717
1750916479.3830492,-0.060329,0.011852,-0.234429
1750916479.414113,-0.060280,0.012603,-0.234991
1750916479.431889,-0.060280,0.012603,-0.234991
1750916479.4748602,-0.060280,0.012603,-0.234991
1750916479.497623,-0.060280,0.012603,-0.234991
1750916479.5237663,-0.060280,0.012603,-0.234991
1750916479.5457318,-0.060280,0.012603,-0.234991
1750916479.5756097,-0.028572,0.014315,-0.233496
1750916479.5955818,-0.024710,0.015196,-0.236981
1750916479.6232781,-0.024710,0.015196,-0.236981
1750916479.6670175,-0.022419,0.017423,-0.239115
1750916479.6777382,-0.017339,0.016179,-0.236749
1750916479.693147,-0.017339,0.016179,-0.236749
1750916479.7238073,-0.009829,0.015820,-0.237178
1750916479.753051,-0.009829,0.015820,-0.237178
1750916479.776383,-0.009829,0.015820,-0.237178
1750916479.8242311,-0.009829,0.015820,-0.237178
1750916479.8512454,0.007564,0.015054,-0.242677
1750916479.8751614,0.007564,0.015054,-0.242677
1750916479.894905,0.007564,0.015054,-0.242677
1750916479.9177403,0.004994,0.014089,-0.242563
1750916479.933272,0.004994,0.014089,-0.242563
1750916479.9593768,0.004994,0.014089,-0.242563
1750916479.9822767,0.004994,0.014089,-0.242563
1750916480.0072882,0.004994,0.014089,-0.242563
1750916480.037176,0.004994,0.014089,-0.242563
1750916480.0580964,-0.014623,0.019383,-0.236919
1750916480.0766604,-0.014623,0.019383,-0.236919
1750916480.0951068,-0.014623,0.019383,-0.236919
1750916480.1232452,-0.014623,0.019383,-0.236919
1750916480.1708891,-0.038205,0.021540,-0.235020
1750916480.2062407,-0.043592,0.021559,-0.235557
1750916480.2188902,-0.042827,0.020836,-0.235445
1750916480.2488258,-0.041867,0.020832,-0.233778
1750916480.2888198,-0.041867,0.020832,-0.233778
1750916480.3185618,-0.041867,0.020832,-0.233778
1750916480.346112,-0.041867,0.020832,-0.233778
1750916480.37574,-0.045840,0.018702,-0.234648
1750916480.4021013,-0.039731,0.016552,-0.238179
1750916480.426354,-0.026603,0.015771,-0.235430
1750916480.4385054,-0.026603,0.015771,-0.235430
1750916480.461905,-0.022284,0.016424,-0.242224
1750916480.4772522,-0.010106,0.017710,-0.240965
1750916480.5029502,-0.010106,0.017710,-0.240965
1750916480.5286024,-0.004413,0.017161,-0.239873
1750916480.5533674,0.000971,0.016919,-0.241433
1750916480.5706086,0.005615,0.019430,-0.247002
1750916480.5887375,0.006451,0.020171,-0.247838
1750916480.615639,0.006451,0.020171,-0.247838
1750916480.6417074,0.010616,0.019094,-0.255201
1750916480.6600387,0.012978,0.018326,-0.259405
1750916480.6859384,0.012978,0.018326,-0.259405
1750916480.7042642,0.011469,0.016519,-0.258844
1750916480.7188761,0.011469,0.016519,-0.258844
1750916480.7433636,0.011469,0.016519,-0.258844
1750916480.7684426,0.002043,0.017798,-0.254581
1750916480.8007376,-0.011217,0.015579,-0.251981
1750916480.8180091,-0.017979,0.013645,-0.252765
1750916480.8417463,-0.017979,0.013645,-0.252765
1750916480.872636,-0.028062,0.011346,-0.250948
1750916480.901691,-0.028062,0.011346,-0.250948
1750916480.9501095,-0.053233,0.008586,-0.250191
1750916480.977922,-0.058907,0.007528,-0.246331
1750916480.9946377,-0.068033,0.005894,-0.244133
1750916481.061574,-0.068033,0.005894,-0.244133
1750916481.0876515,-0.068033,0.005894,-0.244133
1750916481.1251655,-0.068033,0.005894,-0.244133
1750916481.1598718,-0.082892,0.007957,-0.243445
1750916481.1968157,-0.077129,0.007957,-0.243445
1750916481.2296789,-0.077129,0.007957,-0.243445
1750916481.2523556,-0.077129,0.007957,-0.243445
1750916481.2897928,-0.077129,0.007957,-0.243445
1750916481.317604,-0.077129,0.007957,-0.243445
1750916481.3383436,-0.020954,0.017442,-0.260937
1750916481.3601828,-0.003198,0.017144,-0.262662
1750916481.3891382,-0.003198,0.017144,-0.262662
1750916481.4156337,-0.003198,0.017144,-0.262662
1750916481.4374278,-0.003198,0.017144,-0.262662
1750916481.4632306,0.035433,0.017797,-0.274745
1750916481.4902573,0.039428,0.014944,-0.275503
1750916481.507714,0.039428,0.014944,-0.275503
1750916481.5287917,0.042169,0.013736,-0.278726
1750916481.5487998,0.042169,0.013736,-0.278726
1750916481.5708888,0.042169,0.013736,-0.278726
1750916481.6011283,0.042169,0.013736,-0.278726
1750916481.6282766,0.042169,0.013736,-0.278726
1750916481.6510751,0.042169,0.013736,-0.278726
1750916481.6900318,0.042169,0.013736,-0.278726
1750916481.7172,0.042169,0.013736,-0.278726
1750916481.738346,0.021953,0.015837,-0.283363
1750916481.7663105,0.022081,0.019188,-0.284686
1750916481.7831314,0.024727,0.023152,-0.282622
1750916481.804669,0.025864,0.024573,-0.282638
1750916481.8225024,0.027249,0.030504,-0.280238
1750916481.8488185,0.027249,0.030504,-0.280238
1750916481.8711345,0.025100,0.034704,-0.281617
1750916481.8955739,0.025100,0.034704,-0.281617
1750916481.92704,0.025100,0.034704,-0.281617
1750916481.9488182,0.044615,0.046713,-0.285648
1750916481.962518,0.046610,0.049211,-0.287552
1750916481.9926596,0.047289,0.051170,-0.288442
1750916482.0236404,0.047289,0.051170,-0.288442
1750916482.0599506,0.047289,0.051170,-0.288442
1750916482.097666,0.045054,0.048385,-0.288233
1750916482.1292462,0.046651,0.046927,-0.290730
1750916482.1755672,0.044728,0.046927,-0.290730
1750916482.1909404,0.044728,0.046927,-0.290730
1750916482.20679,0.031728,0.035405,-0.290598
1750916482.2198155,0.031728,0.035405,-0.290598
1750916482.2412694,0.031728,0.035405,-0.290598
1750916482.2694848,0.031728,0.035405,-0.290598
1750916482.2858422,-0.002045,0.027457,-0.293093
1750916482.304754,-0.003708,0.027098,-0.292474
1750916482.319832,-0.003708,0.027098,-0.292474
1750916482.357892,-0.007496,0.025094,-0.291093
1750916482.39453,-0.007496,0.025094,-0.291093
1750916482.4318662,-0.007496,0.025094,-0.291093
1750916482.4558558,-0.007496,0.025094,-0.291093
1750916482.4693422,-0.076305,0.033446,-0.276345
1750916482.5038955,-0.076305,0.033446,-0.276345
1750916482.5297108,-0.092418,0.038097,-0.273865
1750916482.5588298,-0.094362,0.038034,-0.275157
1750916482.5842438,-0.100702,0.041055,-0.274708
1750916482.605332,-0.105287,0.045579,-0.276557
1750916482.6265466,-0.106963,0.045792,-0.277988
1750916482.661209,-0.106963,0.045792,-0.277988
1750916482.6836212,-0.100278,0.046631,-0.277792
1750916482.7028377,-0.100278,0.046631,-0.277792
1750916482.730911,-0.100278,0.046631,-0.277792
1750916482.759764,-0.090703,0.042748,-0.290198
1750916482.7845516,-0.087901,0.040665,-0.292052
1750916482.8029263,-0.088750,0.040273,-0.297173
1750916482.834893,-0.070311,0.034202,-0.293898
1750916482.8860466,-0.070311,0.034202,-0.293898
1750916482.9141548,-0.053451,0.028511,-0.298794
1750916482.9372387,-0.053451,0.028511,-0.298794
1750916482.9603074,-0.053451,0.028511,-0.298794
1750916482.9902773,-0.053451,0.028511,-0.298794
1750916483.009772,-0.031871,0.022396,-0.312649
1750916483.0416877,-0.031871,0.022396,-0.312649
1750916483.056143,-0.003823,0.024510,-0.314756
1750916483.0879476,0.001937,0.026716,-0.313767
1750916483.111528,0.003365,0.027718,-0.316887
1750916483.1467702,0.002519,0.030788,-0.322580
1750916483.1622672,0.007067,0.031835,-0.326523
1750916483.1886644,0.010797,0.032948,-0.328559
1750916483.2135897,0.010797,0.032948,-0.328559
1750916483.239831,0.010797,0.032948,-0.328559
1750916483.274216,0.028417,0.041624,-0.333821
1750916483.2969415,0.028417,0.041624,-0.333821
1750916483.3195229,0.028417,0.041624,-0.333821
1750916483.3552837,0.028417,0.041624,-0.333821
1750916483.4029303,0.028417,0.041624,-0.333821
1750916483.4345937,0.028417,0.041624,-0.333821
1750916483.4725194,0.028417,0.041624,-0.333821
1750916483.4947584,0.028417,0.041624,-0.333821
1750916483.516434,0.041509,0.034867,-0.331392
1750916483.5479622,0.041509,0.034867,-0.331392
1750916483.557855,0.045848,0.032158,-0.335886
1750916483.5841398,0.045848,0.032158,-0.335886
1750916483.6000607,0.047252,0.031589,-0.335035
1750916483.6226418,0.046467,0.032555,-0.330500
1750916483.6632998,0.046467,0.032555,-0.330500
1750916483.6967993,0.040789,0.031111,-0.330891
1750916483.7262623,0.039989,0.032521,-0.328900
1750916483.7475183,0.034163,0.034799,-0.328889
1750916483.7699726,0.027708,0.036941,-0.324993
1750916483.7999854,0.014938,0.042336,-0.322849
1750916483.8285365,0.014934,0.044764,-0.324127
1750916483.8628392,0.014934,0.044764,-0.324127
1750916483.906727,0.014934,0.044764,-0.324127
1750916483.9442847,-0.005811,0.049702,-0.323340
1750916483.9764132,-0.005811,0.049702,-0.323340
1750916484.006986,-0.017699,0.049702,-0.318162
1750916484.0207946,-0.028417,0.045491,-0.319018
1750916484.052776,-0.028983,0.043883,-0.318622
