timestamp,control_pwm
1750916473.1091118,0.0
1750916473.138686,0.0
1750916473.176064,0.0
1750916473.222593,0.0
1750916473.2415357,0.0
1750916473.2840123,0.0
1750916473.321272,0.0
1750916473.3460124,0.0
1750916473.3573492,0.0
1750916473.386682,0.0
1750916473.418326,0.0
1750916473.4481628,0.0
1750916473.4772255,0.0
1750916473.5196538,0.0
1750916473.5416913,0.0
1750916473.5737305,0.0
1750916473.6052253,0.0
1750916473.627177,0.0
1750916473.6579251,0.0
1750916473.6936781,0.0
1750916473.721407,0.0
1750916473.7429526,0.0
1750916473.7617564,0.0
1750916473.7852056,0.0
1750916473.799363,0.0
1750916473.8268695,0.0
1750916473.8728144,0.0
1750916473.896727,0.0
1750916473.9173722,0.0
1750916473.937173,0.0
1750916473.9521859,0.0
1750916473.969653,0.0
1750916473.9923875,0.0
1750916474.0167792,0.0
1750916474.06386,0.0
1750916474.093497,0.0
1750916474.1221743,0.0
1750916474.1422982,0.0
1750916474.1639054,0.0
1750916474.1848128,0.0
1750916474.2058828,0.0
1750916474.2292283,0.0
1750916474.255763,0.0
1750916474.281622,0.0
1750916474.297396,0.0
1750916474.3232324,0.0
1750916474.3768487,0.0
1750916474.4443133,0.0
1750916474.4853523,0.0
1750916474.5211668,0.0
1750916474.5385494,0.0
1750916474.5666678,0.0
1750916474.5825305,0.0
1750916474.6087918,0.0
1750916474.630634,0.0
1750916474.6562514,0.0
1750916474.683524,0.0
1750916474.72278,0.0
1750916474.7576473,0.0
1750916474.794508,0.0
1750916474.84232,0.0
1750916474.8865905,0.0
1750916474.9073253,0.0
1750916474.938931,0.0
1750916474.9671354,0.0
1750916474.9951298,0.0
1750916475.0342386,0.0
1750916475.077298,0.0
1750916475.0908418,0.0
1750916475.1061146,0.0
1750916475.113349,0.0
1750916475.1378038,0.0
1750916475.1704352,0.0
1750916475.1885004,0.0
1750916475.2118175,0.0
1750916475.2252584,0.0
1750916475.2539272,0.0
1750916475.2858577,0.0
1750916475.299264,0.0
1750916475.3403106,0.0
1750916475.3789935,0.0
1750916475.4044888,0.0
1750916475.4183981,0.0
1750916475.4458091,0.0
1750916475.467882,0.0
1750916475.492332,0.0
1750916475.512575,0.0
1750916475.5429745,0.0
1750916475.5951304,0.0
1750916475.6239374,0.0
1750916475.6420913,0.0
1750916475.6788862,0.0
1750916475.6984537,0.0
1750916475.71912,0.0
1750916475.740706,0.0
1750916475.7604733,0.0
1750916475.8031912,0.0
1750916475.818601,0.0
1750916475.844539,0.0
1750916475.8774488,0.0
1750916475.9039316,0.0
1750916475.9249656,0.0
1750916475.9460974,0.0
1750916475.9635172,0.0
1750916475.9810903,0.0
1750916476.009204,0.0
1750916476.0360346,0.0
1750916476.0567138,0.0
1750916476.0777283,0.0
1750916476.129134,0.0
1750916476.162769,0.0
1750916476.2027993,0.0
1750916476.2330952,0.0
1750916476.2636065,0.0
1750916476.2840054,0.0
1750916476.2971961,0.0
1750916476.3196037,0.0
1750916476.3521507,0.0
1750916476.3702326,0.0
1750916476.3926861,0.0
1750916476.4155185,0.0
1750916476.4355938,0.0
1750916476.4574142,0.0
1750916476.4788344,0.0
1750916476.49852,0.0
1750916476.5309627,0.0
1750916476.561167,0.0
1750916476.6072373,0.0
1750916476.6395442,0.0
1750916476.6616144,0.0
1750916476.6874514,0.0
1750916476.7317457,0.0
1750916476.7651875,0.0
1750916476.8012624,0.0
1750916476.8270686,0.0
1750916476.8647075,0.0
1750916476.8948138,0.0
1750916476.9261765,0.0
1750916476.9494867,0.0
1750916476.9868274,0.0
1750916477.0145981,0.0
1750916477.0494826,0.0
1750916477.0726526,0.0
1750916477.0927157,0.0
1750916477.1060226,0.0
1750916477.1269207,0.0
1750916477.1519876,0.0
1750916477.2105427,0.0
1750916477.2251337,0.0
1750916477.267867,0.0
1750916477.3026953,0.0
1750916477.3459024,0.0
1750916477.3755364,0.0
1750916477.3992422,0.0
1750916477.4349203,0.0
1750916477.464723,0.0
1750916477.4925342,0.0
1750916477.5159838,0.0
1750916477.5381966,0.0
1750916477.5697656,0.0
1750916477.6065867,0.0
1750916477.6321816,0.0
1750916477.6541626,0.0
1750916477.6695373,0.0
1750916477.7221205,0.0
1750916477.7580085,0.0
1750916477.7853656,0.0
1750916477.8218174,0.0
1750916477.84099,0.0
1750916477.874069,0.0
1750916477.910488,0.0
1750916477.940453,0.0
1750916477.9690566,0.0
1750916478.0178704,0.0
1750916478.0376384,0.0
1750916478.0688467,0.0
1750916478.1087284,0.0
1750916478.1529222,0.0
1750916478.1665738,0.0
1750916478.1894417,0.0
1750916478.222278,0.0
1750916478.2541919,0.0
1750916478.2732532,0.0
1750916478.2984977,0.0
1750916478.3301396,0.0
1750916478.3683414,0.0
1750916478.4001553,0.0
1750916478.4398317,0.0
1750916478.496316,0.0
1750916478.5259466,0.0
1750916478.5533862,0.0
1750916478.58177,0.0
1750916478.601661,0.0
1750916478.650802,0.0
1750916478.6806448,0.0
1750916478.7123632,0.0
1750916478.7526672,0.0
1750916478.7743115,0.0
1750916478.8019164,0.0
1750916478.8211443,0.0
1750916478.8469465,0.0
1750916478.8751862,0.0
1750916478.909881,0.0
1750916478.9578125,0.0
1750916478.977828,0.0
1750916479.007859,0.0
1750916479.083645,0.0
1750916479.099742,0.0
1750916479.127697,0.0
1750916479.1758723,0.0
1750916479.2004247,0.0
1750916479.3107982,0.0
1750916479.3436503,0.0
1750916479.3714447,0.0
1750916479.4007468,0.0
1750916479.4255705,0.0
1750916479.4546397,0.0
1750916479.4773295,0.0
1750916479.505505,0.0
1750916479.5426197,0.0
1750916479.5832567,0.0
1750916479.6656814,0.0
1750916479.6789122,0.0
1750916479.6963847,0.0
1750916479.7279613,0.0
1750916479.7594965,0.0
1750916479.8017693,0.0
1750916479.8273401,0.0
1750916479.85731,0.0
1750916479.8784645,0.0
1750916479.908833,0.0
1750916479.9276736,0.0
1750916479.950196,0.0
1750916479.9660523,0.0
1750916479.9863455,0.0
1750916480.0203505,0.0
1750916480.0396779,0.0
1750916480.0680797,0.0
1750916480.089289,0.0
1750916480.1166625,0.0
1750916480.1357973,0.0
1750916480.1737292,0.0
1750916480.2043521,0.0
1750916480.2331655,0.0
1750916480.2665994,0.0
1750916480.2827692,0.0
1750916480.2985373,0.0
1750916480.3238564,0.0
1750916480.348717,0.0
1750916480.3845968,0.0
1750916480.4108155,0.0
1750916480.4525359,0.0
1750916480.4691353,0.0
1750916480.4953563,0.0
1750916480.518109,0.0
1750916480.5585616,0.0
1750916480.581393,0.0
1750916480.6131313,0.0
1750916480.6447582,0.0
1750916480.6620347,0.0
1750916480.6877952,0.0
1750916480.71776,0.0
1750916480.7489414,0.0
1750916480.8027916,0.0
1750916480.8438637,0.0
1750916480.8766744,0.0
1750916480.9046245,0.0
1750916480.953513,0.0
1750916480.9676187,0.0
1750916480.9904916,0.0
1750916481.0265727,0.0
1750916481.0522435,0.0
1750916481.0797615,0.0
1750916481.1063368,0.0
1750916481.1420164,0.0
1750916481.1696696,0.0
1750916481.1852005,0.0
1750916481.209656,0.0
1750916481.2415717,0.0
1750916481.2687747,0.0
1750916481.2933512,0.0
1750916481.3198097,0.0
1750916481.3500211,0.0
1750916481.3815618,0.0
1750916481.4136865,0.0
1750916481.4446082,0.0
1750916481.4807477,0.0
1750916481.4960637,0.0
1750916481.5113204,0.0
1750916481.531344,0.0
1750916481.5517626,0.0
1750916481.5737305,0.0
1750916481.5899174,0.0
1750916481.6179268,0.0
1750916481.6556208,0.0
1750916481.6789875,0.0
1750916481.7087138,0.0
1750916481.7293193,0.0
1750916481.749342,0.0
1750916481.7780104,0.0
1750916481.8318448,0.0
1750916481.8428237,0.0
1750916481.863668,0.0
1750916481.8784873,0.0
1750916481.901257,0.0
1750916481.9328532,0.0
1750916481.951057,0.0
1750916481.9700603,0.0
1750916482.014449,0.0
1750916482.0273485,0.0
1750916482.090605,0.0
1750916482.146162,0.0
1750916482.1767354,0.0
1750916482.1930032,0.0
1750916482.2090588,0.0
1750916482.2367158,0.0
1750916482.2620504,0.0
1750916482.2842605,0.0
1750916482.3069172,0.0
1750916482.3279123,0.0
1750916482.3622344,0.0
1750916482.3845153,0.0
1750916482.434283,0.0
1750916482.4614508,0.0
1750916482.5147498,0.0
1750916482.546697,0.0
1750916482.561234,0.0
1750916482.5882173,0.0
1750916482.624275,0.0
1750916482.6513739,0.0
1750916482.6766524,0.0
1750916482.690594,0.0
1750916482.7331371,0.0
1750916482.7501738,0.0
1750916482.7738733,0.0
1750916482.795654,0.0
1750916482.818829,0.0
1750916482.837573,0.0
1750916482.871952,0.0
1750916482.8927004,0.0
1750916482.9164517,0.0
1750916482.9306228,0.0
1750916482.9670649,0.0
1750916482.9954631,0.0
1750916483.0195942,0.0
1750916483.0529957,0.0
1750916483.0906117,0.0
1750916483.1448033,0.0
1750916483.1700933,0.0
1750916483.2003763,0.0
1750916483.2303646,0.0
1750916483.2654784,0.0
1750916483.2789865,0.0
1750916483.3018973,0.0
1750916483.3338993,0.0
1750916483.346088,0.0
1750916483.3679612,0.0
1750916483.4014037,0.0
1750916483.4219103,0.0
1750916483.4385724,0.0
1750916483.4789305,0.0
1750916483.5147452,0.0
1750916483.5239167,0.0
1750916483.549795,0.0
1750916483.5703626,0.0
1750916483.5975947,0.0
1750916483.623137,0.0
1750916483.6518977,0.0
1750916483.674834,0.0
1750916483.730834,0.0
1750916483.7496731,0.0
1750916483.771451,0.0
1750916483.7964096,0.0
1750916483.822157,0.0
1750916483.8524,0.0
1750916483.8905652,0.0
1750916483.923602,0.0
1750916483.9571815,0.0
1750916483.9788585,0.0
1750916483.9933782,0.0
1750916484.0145326,0.0
1750916484.0487342,0.0
1750916484.0785344,0.0
1750916484.1151974,0.0
1750916484.1325793,0.0
1750916484.1570232,0.0
1750916484.1946483,0.0
1750916484.209132,0.0
1750916484.2428317,0.0
1750916484.2776241,0.0
1750916484.3050838,0.0
1750916484.3180246,0.0
1750916484.3424945,0.0
1750916484.3807786,0.0
1750916484.4001539,0.0
1750916484.4354665,0.0
1750916484.4609554,0.0
1750916484.4864216,0.0
1750916484.510196,0.0
1750916484.5408149,0.0
1750916484.5587451,0.0
1750916484.5825894,0.0
1750916484.6368709,0.0
1750916484.6584687,0.0
1750916484.7063334,0.0
1750916484.7254667,0.0
1750916484.759989,0.0
1750916484.7915034,0.0
1750916484.8242393,0.0
1750916484.8458083,0.0
1750916484.8697615,0.0
1750916484.914098,0.0
1750916484.9365203,0.0
1750916484.9580896,0.0
1750916484.9968123,0.0
1750916485.021026,0.0
1750916485.0439353,0.0
1750916485.0680127,0.0
1750916485.0967617,0.0
1750916485.1127884,0.0
1750916485.1424053,0.0
1750916485.1610394,0.0
1750916485.1823618,0.0
1750916485.2050388,0.0
1750916485.2225394,0.0
1750916485.257336,0.0
1750916485.2755737,0.0
1750916485.304752,0.0
1750916485.320703,0.0
1750916485.3426554,0.0
1750916485.3661847,0.0
1750916485.4075599,0.0
1750916485.4298203,0.0
1750916485.4582028,0.0
1750916485.4833198,0.0
1750916485.4979823,0.0
1750916485.5288646,0.0
1750916485.5496237,0.0
1750916485.5744221,0.0
1750916485.5878718,0.0
1750916485.6142364,0.0
1750916485.6451817,0.0
1750916485.6782522,0.0
1750916485.7058408,0.0
1750916485.7364833,0.0
1750916485.7607536,0.0
1750916485.7788024,0.0
1750916485.801314,0.0
1750916485.8223982,0.0
1750916485.8491087,0.0
1750916485.8849797,0.0
1750916485.9176054,0.0
1750916485.9404728,0.0
1750916485.956814,0.0
1750916485.9879541,0.0
1750916486.0211542,0.0
1750916486.0639663,0.0
1750916486.0864413,0.0
1750916486.116186,0.0
1750916486.1440194,0.0
1750916486.1882656,0.0
1750916486.214444,0.0
1750916486.2401464,0.0
1750916486.273748,0.0
1750916486.3065898,0.0
1750916486.3438306,0.0
1750916486.3748353,0.0
1750916486.3929958,0.0
1750916486.4108496,0.0
1750916486.435728,0.0
1750916486.4575338,0.0
1750916486.4905126,0.0
1750916486.5053349,0.0
1750916486.5386138,0.0
1750916486.5753078,0.0
1750916486.5994027,0.0
1750916486.6234553,0.0
1750916486.6388023,0.0
1750916486.6640813,0.0
1750916486.6911178,0.0
1750916486.7089074,0.0
1750916486.7305024,0.0
1750916486.7502804,0.0
1750916486.7767358,0.0
1750916486.812188,0.0
1750916486.8280406,0.0
1750916486.8810422,0.0
1750916486.8956203,0.0
1750916486.9223437,0.0
1750916486.954525,0.0
1750916486.9810376,0.0
1750916487.0112917,0.0
1750916487.0291321,0.0
1750916487.0568316,0.0
1750916487.100143,0.0
1750916487.1187446,0.0
1750916487.1421447,0.0
1750916487.167832,0.0
1750916487.2134197,0.0
1750916487.2343807,0.0
1750916487.266604,0.0
1750916487.2963874,0.0
1750916487.3201802,0.0
1750916487.3358092,0.0
1750916487.361376,0.0
1750916487.382796,0.0
1750916487.4127495,0.0
1750916487.4374695,0.0
1750916487.4607594,0.0
1750916487.4839482,0.0
1750916487.5068314,0.0
1750916487.5287492,0.0
1750916487.56239,0.0
1750916487.584249,0.0
1750916487.621814,0.0
1750916487.6542335,0.0
1750916487.6825457,0.0
1750916487.7070725,0.0
1750916487.745153,0.0
1750916487.763474,0.0
1750916487.7857647,0.0
1750916487.819583,0.0
1750916487.849398,0.0
1750916487.8772,0.0
1750916487.904953,0.0
1750916487.9190674,0.0
1750916487.9526396,0.0
1750916487.9787805,0.0
1750916488.0177665,0.0
1750916488.0387728,0.0
1750916488.0725424,0.0
1750916488.0990834,0.0
1750916488.135115,0.0
1750916488.1538231,0.0
1750916488.178035,0.0
1750916488.2078376,0.0
1750916488.2514694,0.0
1750916488.286434,0.0
1750916488.311466,0.0
1750916488.334596,0.0
1750916488.3769639,0.0
1750916488.393656,0.0
1750916488.4264553,0.0
1750916488.4492679,0.0
1750916488.5095196,0.0
1750916488.5345812,0.0
1750916488.5600884,0.0
1750916488.5786557,0.0
1750916488.6162984,0.0
1750916488.647467,0.0
1750916488.6784878,0.0
1750916488.713249,0.0
1750916488.7367575,0.0
1750916488.773823,0.0
1750916488.7957516,0.0
1750916488.824308,0.0
1750916488.8424842,0.0
1750916488.877926,0.0
1750916488.9008846,0.0
1750916488.9259868,0.0
1750916488.9792767,0.0
1750916489.005529,0.0
1750916489.0295215,0.0
1750916489.062257,0.0
1750916489.0883512,0.0
1750916489.115264,0.0
1750916489.139509,0.0
1750916489.1595469,0.0
1750916489.1914096,0.0
1750916489.2216089,0.0
1750916489.239768,0.0
1750916489.260665,0.0
1750916489.278006,0.0
1750916489.2958646,0.0
1750916489.3214455,0.0
1750916489.3518085,0.0
1750916489.400435,0.0
1750916489.4288182,0.0
1750916489.4494088,0.0
1750916489.480806,0.0
1750916489.5488696,0.0
1750916489.5783603,0.0
1750916489.6107194,0.0
1750916489.644153,0.0
1750916489.6665316,0.0
1750916489.6957488,0.0
1750916489.7246273,0.0
1750916489.7424538,0.0
1750916489.776855,0.0
1750916489.8064392,0.0
1750916489.8276439,0.0
1750916489.8633177,0.0
1750916489.890174,0.0
1750916489.9110239,0.0
1750916489.9416838,0.0
1750916489.968797,0.0
1750916489.9865024,0.0
1750916490.0383503,0.0
1750916490.0764875,0.0
1750916490.12637,0.0
1750916490.153055,0.0
1750916490.1717746,0.0
1750916490.2068818,0.0
1750916490.2356966,0.0
1750916490.2625513,0.0
1750916490.2850091,0.0
1750916490.3098724,0.0
1750916490.3294442,0.0
1750916490.3529527,0.0
1750916490.3842938,0.0
1750916490.4094775,0.0
1750916490.430707,0.0
1750916490.4606748,0.0
1750916490.4848223,0.0
1750916490.5065944,0.0
1750916490.5295708,0.0
1750916490.5786026,0.0
1750916490.598508,0.0
1750916490.6498878,0.0
1750916490.695802,0.0
1750916490.7274308,0.0
1750916490.7478154,0.0
1750916490.7893903,0.0
1750916490.8334246,0.0
1750916490.8528137,0.0
1750916490.914617,0.0
1750916490.9510927,0.0
1750916490.9875715,0.0
1750916491.024516,0.0
1750916491.0440407,0.0
1750916491.0852652,0.0
1750916491.107066,0.0
1750916491.1398098,0.0
1750916491.1652598,0.0
1750916491.1782818,0.0
1750916491.2079895,0.0
1750916491.2454836,0.0
1750916491.2705514,0.0
1750916491.3095431,0.0
1750916491.3413346,0.0
1750916491.3816278,0.0
1750916491.3995545,0.0
1750916491.4198864,0.0
1750916491.4450777,0.0
1750916491.4736009,0.0
1750916491.4874737,0.0
1750916491.5162148,0.0
1750916491.5502532,0.0
1750916491.5715861,0.0
1750916491.6063287,0.0
1750916491.6414678,0.0
1750916491.6650217,0.0
1750916491.7056582,0.0
1750916491.7228465,0.0
1750916491.7392168,0.0
1750916491.7638128,0.0
1750916491.7917728,0.0
1750916491.8166423,0.0
1750916491.8339586,0.0
1750916491.8536751,0.0
1750916491.893036,0.0
1750916491.9327743,0.0
1750916491.9549162,0.0
1750916491.9795218,0.0
1750916492.0023117,0.0
1750916492.0331113,0.0
1750916492.046759,0.0
1750916492.0626564,0.0
1750916492.080449,0.0
1750916492.1098683,0.0
1750916492.149603,0.0
1750916492.1773944,0.0
1750916492.197744,0.0
1750916492.215237,0.0
1750916492.2281342,0.0
1750916492.2571034,0.0
1750916492.2744853,0.0
1750916492.301201,0.0
1750916492.3293655,0.0
1750916492.3694773,0.0
1750916492.3907025,0.0
1750916492.4145486,0.0
1750916492.4421747,0.0
1750916492.4701824,0.0
1750916492.5106204,0.0
1750916492.5407817,0.0
1750916492.5584552,0.0
1750916492.5810628,0.0
1750916492.6114264,0.0
1750916492.6482975,0.0
1750916492.6847386,0.0
1750916492.6993387,0.0
1750916492.7191906,0.0
1750916492.7452033,0.0
1750916492.7822576,0.0
1750916492.8178766,0.0
1750916492.866563,0.0
1750916492.8881826,0.0
1750916492.9336386,0.0
1750916492.9591026,0.0
1750916492.9932995,0.0
1750916493.0134008,0.0
1750916493.0346518,0.0
1750916493.0588355,0.0
1750916493.0739791,0.0
1750916493.0945108,0.0
1750916493.1145318,0.0
1750916493.1484978,0.0
1750916493.167419,0.0
1750916493.1936061,0.0
1750916493.2198186,0.0
1750916493.2599785,0.0
1750916493.290052,0.0
1750916493.342188,0.0
1750916493.3507528,0.0
1750916493.3777902,0.0
1750916493.4114263,0.0
1750916493.4396968,0.0
1750916493.4616532,0.0
1750916493.484859,0.0
1750916493.5092661,0.0
1750916493.5356836,0.0
1750916493.5601668,0.0
1750916493.5910363,0.0
1750916493.6232524,0.0
1750916493.6754334,0.0
1750916493.711138,0.0
1750916493.742367,0.0
1750916493.756403,0.0
1750916493.791647,0.0
1750916493.8318233,0.0
1750916493.8620613,0.0
1750916493.8832712,0.0
1750916493.9034972,0.0
1750916493.9277203,0.0
1750916493.947157,0.0
1750916493.9670684,0.0
1750916493.9829803,0.0
1750916493.9990306,0.0
1750916494.0297494,0.0
1750916494.0405097,0.0
1750916494.0779347,0.0
1750916494.1230621,0.0
1750916494.1340835,0.0
1750916494.1764214,0.0
1750916494.2015865,0.0
1750916494.228208,0.0
1750916494.2760043,0.0
1750916494.3024793,0.0
1750916494.324171,0.0
1750916494.340084,0.0
1750916494.3595839,0.0
1750916494.4003005,0.0
1750916494.4184783,0.0
1750916494.4459193,0.0
1750916494.4789617,0.0
1750916494.5142043,0.0
1750916494.534504,0.0
1750916494.5637164,0.0
1750916494.6004107,0.0
1750916494.6293042,0.0
1750916494.657179,0.0
1750916494.7141585,0.0
1750916494.7328577,0.0
1750916494.762209,0.0
1750916494.7991314,0.0
1750916494.8229895,0.0
1750916494.841877,0.0
1750916494.8623881,0.0
1750916494.895619,0.0
1750916494.9435885,0.0
1750916494.9904191,0.0
1750916495.01718,0.0
1750916495.035256,0.0
1750916495.0597658,0.0
1750916495.0868573,0.0
1750916495.124852,0.0
1750916495.1673915,0.0
1750916495.2036073,0.0
1750916495.2250218,0.0
1750916495.2513266,0.0
1750916495.2780378,0.0
1750916495.3083677,0.0
1750916495.3332174,0.0
1750916495.3617084,0.0
1750916495.3781216,0.0
1750916495.4077716,0.0
1750916495.4243603,0.0
1750916495.4454,0.0
1750916495.4858532,0.0
1750916495.5155761,0.0
1750916495.5343416,0.0
1750916495.5588598,0.0
1750916495.5971406,0.0
1750916495.6176713,0.0
1750916495.6554818,0.0
1750916495.6636157,0.0
1750916495.6912339,0.0
1750916495.7134678,0.0
1750916495.7533438,0.0
1750916495.7875755,0.0
1750916495.812018,0.0
1750916495.8656487,0.0
1750916495.8791068,0.0
1750916495.9252648,0.0
1750916495.9470289,0.0
1750916495.9723823,0.0
1750916496.0052466,0.0
1750916496.0392358,0.0
1750916496.064335,0.0
1750916496.1159296,0.0
1750916496.1421854,0.0
1750916496.1841626,0.0
1750916496.217192,0.0
1750916496.2328048,0.0
1750916496.2556946,0.0
1750916496.2793806,0.0
1750916496.308776,0.0
1750916496.3431282,0.0
1750916496.3671122,0.0
1750916496.392815,0.0
1750916496.4081337,0.0
1750916496.4467545,0.0
1750916496.4766293,0.0
1750916496.5012176,0.0
1750916496.5269175,0.0
1750916496.5511065,0.0
1750916496.5973125,0.0
1750916496.636943,0.0
1750916496.6679428,0.0
1750916496.725773,0.0
1750916496.7386997,0.0
1750916496.7585757,0.0
1750916496.791179,0.0
1750916496.8381908,0.0
1750916496.862491,0.0
1750916496.8996503,0.0
1750916496.916842,0.0
1750916496.9312656,0.0
1750916496.944549,0.0
1750916496.9590979,0.0
1750916496.9847093,0.0
1750916497.003293,0.0
1750916497.0366354,0.0
1750916497.076008,0.0
1750916497.096275,0.0
1750916497.1189618,0.0
1750916497.1564648,0.0
1750916497.1823173,0.0
1750916497.1973817,0.0
1750916497.2235377,0.0
1750916497.2509418,0.0
1750916497.2736995,0.0
1750916497.3040545,0.0
1750916497.3430793,0.0
1750916497.3795354,0.0
1750916497.4202158,0.0
1750916497.4319255,0.0
1750916497.4633307,0.0
1750916497.505506,0.0
1750916497.5416334,0.0
1750916497.569174,0.0
1750916497.5915458,0.0
1750916497.614496,0.0
1750916497.625284,0.0
1750916497.6613364,0.0
1750916497.6769657,0.0
1750916497.69475,0.0
1750916497.713068,0.0
1750916497.7309794,0.0
1750916497.781079,0.0
1750916497.8119588,0.0
1750916497.8541374,0.0
1750916497.879188,0.0
1750916497.9003744,0.0
1750916497.9339097,0.0
1750916497.955464,0.0
1750916497.968741,0.0
1750916497.9966614,0.0
1750916498.0134277,0.0
1750916498.033324,0.0
1750916498.0645962,0.0
1750916498.095084,0.0
1750916498.1190553,0.0
1750916498.154706,0.0
1750916498.1868882,0.0
1750916498.2317972,0.0
1750916498.2578716,0.0
1750916498.2898533,0.0
1750916498.320522,0.0
1750916498.3503718,0.0
1750916498.3932257,0.0
1750916498.4239373,0.0
1750916498.4576561,0.0
1750916498.5019405,0.0
1750916498.5329838,0.0
1750916498.5694175,0.0
1750916498.5911021,0.0
1750916498.6152642,0.0
1750916498.657399,0.0
1750916498.7051425,0.0
1750916498.7196822,0.0
1750916498.759427,0.0
1750916498.8160856,0.0
1750916498.8371475,0.0
1750916498.8699052,0.0
1750916498.8970017,0.0
1750916498.9309611,0.0
1750916498.9659684,0.0
1750916499.0008633,0.0
1750916499.0311902,0.0
1750916499.062334,0.0
1750916499.090226,0.0
1750916499.1378553,0.0
1750916499.1765447,0.0
1750916499.196998,0.0
1750916499.2106109,0.0
1750916499.2398438,0.0
1750916499.273903,0.0
1750916499.3107262,0.0
1750916499.3569639,0.0
1750916499.3809621,0.0
1750916499.4112144,0.0
1750916499.4405355,0.0
1750916499.4631772,0.0
1750916499.505162,0.0
1750916499.5316448,0.0
1750916499.5826302,0.0
1750916499.6205742,0.0
1750916499.6501977,0.0
1750916499.6749656,0.0
1750916499.7130158,0.0
1750916499.7442641,0.0
1750916499.781322,0.0
1750916499.8029451,0.0
1750916499.832391,0.0
1750916499.849492,0.0
1750916499.887771,0.0
1750916499.9173515,0.0
1750916499.9499161,0.0
1750916499.99121,0.0
1750916500.0254464,0.0
1750916500.0502734,0.0
1750916500.0810552,0.0
1750916500.1067007,0.0
1750916500.1352012,0.0
1750916500.1711667,0.0
1750916500.1841772,0.0
1750916500.2094142,0.0
1750916500.2343516,0.0
1750916500.2603319,0.0
1750916500.2777157,0.0
1750916500.321021,0.0
1750916500.341367,0.0
1750916500.3698466,0.0
1750916500.4104497,0.0
1750916500.4373703,0.0
1750916500.4678137,0.0
1750916500.4904335,0.0
1750916500.5251553,0.0
1750916500.555089,0.0
1750916500.6032856,0.0
1750916500.6186633,0.0
1750916500.6531088,0.0
1750916500.690541,0.0
1750916500.7098215,0.0
1750916500.7391126,0.0
1750916500.7717037,0.0
1750916500.8156154,0.0
1750916500.832442,0.0
1750916500.8726804,0.0
1750916500.8952303,0.0
