timestamp,target_pwm
1750916470.0230308,0.0
1750916470.0457401,0.0
1750916470.0570982,0.0
1750916470.0797932,0.0
1750916470.1005874,0.0
1750916470.118491,0.0
1750916470.1355188,0.0
1750916470.1445415,0.0
1750916470.1561573,0.0
1750916470.1671388,0.0
1750916470.175701,0.0
1750916470.1849298,0.0
1750916470.1989536,0.0
1750916470.2148964,0.0
1750916470.2263901,0.0
1750916470.2370226,0.0
1750916470.2503579,0.0
1750916470.2633743,0.0
1750916470.2795691,0.0
1750916470.2937984,0.0
1750916470.3043048,0.0
1750916470.316243,0.0
1750916470.3266535,0.0
1750916470.3520172,0.0
1750916470.3658266,0.0
1750916470.3805223,0.0
1750916470.4033618,0.0
1750916470.416987,0.0
1750916470.4259846,0.0
1750916470.4464748,0.0
1750916470.4585602,0.0
1750916470.4829514,0.0
1750916470.505867,0.0
1750916470.5179331,0.0
1750916470.53603,0.0
1750916470.545577,0.0
1750916470.5543668,0.0
1750916470.5728247,0.0
1750916470.5881286,0.0
1750916470.60134,0.0
1750916470.6152306,0.0
1750916470.6291857,0.0
1750916470.6623783,0.0
1750916470.684774,0.0
1750916470.7000113,0.0
1750916470.7269924,0.0
1750916470.737822,0.0
1750916470.7589693,0.0
1750916470.7939756,0.0
1750916470.8031378,0.0
1750916470.8295107,0.0
1750916470.855794,0.0
1750916470.8872814,0.0
1750916470.9115648,0.0
1750916470.927865,0.0
1750916470.9545457,0.0
1750916470.9801474,0.0
1750916471.002306,0.0
1750916471.0325346,0.0
1750916471.046794,0.0
1750916471.0732071,0.0
1750916471.0985763,0.0
1750916471.1365926,0.0
1750916471.1632655,0.0
1750916471.1871529,1500
1750916471.2052357,1500
1750916471.227799,1500
1750916471.2465959,1500
1750916471.2788022,1500
1750916471.2980442,1500
1750916471.3216894,1500
1750916471.3371694,1500
1750916471.355211,1500
1750916471.3715978,1500
1750916471.3860428,1500
1750916471.3973963,1500
1750916471.4110796,1500
1750916471.4224386,1500
1750916471.4353318,1500
1750916471.450369,1500
1750916471.4686391,1500
1750916471.4846375,1500
1750916471.498293,1500
1750916471.5204937,1500
1750916471.5521302,1500
1750916471.5817764,1500
1750916471.5944507,1500
1750916471.6032696,1500
1750916471.6242657,1500
1750916471.6368237,1500
1750916471.6623273,1500
1750916471.6841593,1500
1750916471.7044008,1500
1750916471.721465,1500
1750916471.735709,1500
1750916471.7694836,1500
1750916471.8024886,1500
1750916471.8326874,1500
1750916471.8702614,1500
1750916471.8899434,1500
1750916471.908042,1500
1750916471.937595,1500
1750916471.9662936,1500
1750916471.9994733,1500
1750916472.0290673,1500
1750916472.09419,1500
1750916472.1396918,1500
1750916472.1697729,1500
1750916472.226326,1500
1750916472.2802174,1500
1750916472.3142402,1500
1750916472.3523643,1500
1750916472.3725507,1500
1750916472.4082,1500
1750916472.4325275,1500
1750916472.4564347,1500
1750916472.4897096,1500
1750916472.5182512,1500
1750916472.5431435,1500
1750916472.569918,1500
1750916472.5998733,1500
1750916472.6251528,1500
1750916472.6463554,1500
1750916472.664007,1500
1750916472.6920383,1500
1750916472.7074053,1500
1750916472.7260196,1500
1750916472.7550333,1500
1750916472.785506,1500
1750916472.8016958,1500
1750916472.8194866,1500
1750916472.8403556,1500
1750916472.8645418,1500
1750916472.889003,1500
1750916472.9082475,1500
1750916472.9338725,1500
1750916472.972982,1500
1750916472.998859,1500
1750916473.0124173,1500
1750916473.0401475,1500
1750916473.0793808,1500
1750916473.1057487,1500
1750916473.1342976,1500
1750916473.1519997,1500
1750916473.1666439,1500
1750916473.2035139,1500
1750916473.2326016,1500
1750916473.2684803,1500
1750916473.293692,1500
1750916473.3108683,1500
1750916473.340008,1500
1750916473.3623111,1500
1750916473.3829749,1500
1750916473.3970065,1500
1750916473.4048364,1500
1750916473.424008,1500
1750916473.4681306,1500
1750916473.4827034,1500
1750916473.5102818,1500
1750916473.5309274,1500
1750916473.5474837,1500
1750916473.5748188,1500
1750916473.5967205,1500
1750916473.6251855,1500
1750916473.6460655,1500
1750916473.670002,1500
1750916473.6941402,1500
1750916473.7063131,1500
1750916473.7296374,1500
1750916473.7509573,1500
1750916473.7780542,1500
1750916473.8120353,1500
1750916473.837658,1500
1750916473.8742218,1500
1750916473.889536,1500
1750916473.911273,1500
1750916473.9430292,1500
1750916473.9586246,1500
1750916473.9812632,1500
1750916474.0034583,1500
1750916474.0286424,1500
1750916474.0709057,1500
1750916474.0863295,1500
1750916474.1032798,1500
1750916474.1357787,1500
1750916474.1593282,1500
1750916474.179472,1500
1750916474.1991315,1500
1750916474.2192757,1500
1750916474.246192,1500
1750916474.264912,1500
1750916474.2944763,1500
1750916474.3218434,1500
1750916474.35797,1500
1750916474.4041715,1500
1750916474.4400256,1500
1750916474.4684188,1500
1750916474.4909594,1500
1750916474.514326,1500
1750916474.527843,1500
1750916474.5435712,1500
1750916474.5701687,1500
1750916474.5966403,1500
1750916474.623669,1500
1750916474.6466155,1500
1750916474.66339,1500
1750916474.700396,1500
1750916474.7278898,1500
1750916474.7540956,1500
1750916474.767757,1500
1750916474.7957654,1500
1750916474.8076096,1500
1750916474.8512945,1500
1750916474.881645,1500
1750916474.9040275,1500
1750916474.921517,1500
1750916474.9478996,1500
1750916474.9760485,1500
1750916475.0126872,1500
1750916475.0348904,1500
1750916475.064391,1500
1750916475.0980067,1500
1750916475.1118321,1500
1750916475.1309342,1500
1750916475.1714811,1500
1750916475.1934865,1500
1750916475.2167213,1500
1750916475.229006,1500
1750916475.2785926,1500
1750916475.2960384,1500
1750916475.3236177,1500
1750916475.3478549,1500
1750916475.377548,1500
1750916475.3874702,1500
1750916475.41569,1500
1750916475.4309916,1500
1750916475.461701,1500
1750916475.480047,1500
1750916475.499964,1500
1750916475.5318463,1500
1750916475.5487309,1500
1750916475.5744145,1500
1750916475.5925376,1500
1750916475.6040838,1500
1750916475.637679,1500
1750916475.6575782,1500
1750916475.7076864,1500
1750916475.731698,1500
1750916475.7554302,1500
1750916475.7699652,1500
1750916475.7966523,1500
1750916475.830601,1500
1750916475.872081,1500
1750916475.8908198,1500
1750916475.9119537,1500
1750916475.933698,1500
1750916475.9530296,1500
1750916475.9687781,1500
1750916475.9891434,1500
1750916476.0095692,1500
1750916476.02647,1500
1750916476.0447583,1500
1750916476.0734124,1500
1750916476.0925412,1500
1750916476.1293724,1500
1750916476.1685238,1500
1750916476.1938784,1500
1750916476.2192569,1500
1750916476.2442791,1500
1750916476.2595189,1500
1750916476.2793996,1500
1750916476.294579,1500
1750916476.3078914,1500
1750916476.3255947,1500
1750916476.3446527,1500
1750916476.3652186,1500
1750916476.3873506,1500
1750916476.409245,1500
1750916476.4298806,1500
1750916476.4497774,1500
1750916476.4748974,1500
1750916476.497722,1500
1750916476.529102,1500
1750916476.5618138,1500
1750916476.5763822,1500
1750916476.6027853,1500
1750916476.6363518,1500
1750916476.6537817,1500
1750916476.6684616,1500
1750916476.694562,1500
1750916476.7173293,1500
1750916476.7364492,1500
1750916476.7478411,1500
1750916476.7662551,1500
1750916476.7846165,1500
1750916476.8116708,1500
1750916476.8484106,1500
1750916476.8742354,1500
1750916476.9056368,1500
1750916476.936579,1500
1750916476.960885,1500
1750916476.98238,1500
1750916477.0021052,1500
1750916477.0505207,1500
1750916477.0679796,1500
1750916477.088595,1500
1750916477.1039188,1500
1750916477.1229308,1500
1750916477.1351032,1500
1750916477.1743274,1500
1750916477.1877747,1500
1750916477.2185035,1500
1750916477.2470968,1500
1750916477.2634442,1500
1750916477.28919,1500
1750916477.3159547,1500
1750916477.3416631,1500
1750916477.3827965,1500
1750916477.4078822,1500
1750916477.4362905,1500
1750916477.4489372,1500
1750916477.478085,1500
1750916477.5020168,1500
1750916477.5280497,1500
1750916477.559968,1500
1750916477.5916758,1500
1750916477.6285338,1500
1750916477.653265,1500
1750916477.6676521,1500
1750916477.6793106,1500
1750916477.7196996,1500
1750916477.7550123,1500
1750916477.7788553,1500
1750916477.8110359,1500
1750916477.8320296,1500
1750916477.850908,1500
1750916477.8981678,1500
1750916477.9171157,1500
1750916477.9417024,1500
1750916477.9656134,1500
1750916477.9942122,1500
1750916478.0214002,1500
1750916478.0335848,1500
1750916478.0517883,1500
1750916478.0698354,1500
1750916478.0867066,1500
1750916478.117524,1500
1750916478.135575,1500
1750916478.1594477,1500
1750916478.186952,1500
1750916478.2139585,1500
1750916478.2267845,1500
1750916478.2530615,1500
1750916478.2717643,1500
1750916478.2863948,1500
1750916478.3150055,1500
1750916478.34127,1500
1750916478.3858435,1500
1750916478.4276989,1500
1750916478.4483647,1500
1750916478.4758868,1500
1750916478.5099988,1500
1750916478.5306616,1500
1750916478.555399,1500
1750916478.566881,1500
1750916478.5913835,1500
1750916478.6450217,1500
1750916478.659122,1500
1750916478.683973,1500
1750916478.7017071,1500
1750916478.7199295,1500
1750916478.7584198,1500
1750916478.7803535,1500
1750916478.8127303,1500
1750916478.8366842,1500
1750916478.8646488,1500
1750916478.882925,1500
1750916478.9066224,1500
1750916478.9354239,1500
1750916478.959022,1500
1750916479.004571,1500
1750916479.0311768,1500
1750916479.0519207,1500
1750916479.0843163,1500
1750916479.094919,1500
1750916479.1118119,1500
1750916479.1254494,1500
1750916479.1531134,1500
1750916479.1949892,1500
1750916479.2818286,1500
1750916479.3211489,1500
1750916479.344074,1500
1750916479.3806581,1500
1750916479.4078033,1500
1750916479.429663,1500
1750916479.448965,1500
1750916479.4683466,1500
1750916479.4948525,1500
1750916479.5085077,1500
1750916479.532294,1500
1750916479.5739355,1500
1750916479.59178,1500
1750916479.621477,1500
1750916479.6692932,1500
1750916479.6920323,1500
1750916479.716847,1500
1750916479.7284951,1500
1750916479.7512019,1500
1750916479.7740078,1500
1750916479.8094447,1500
1750916479.8387234,1500
1750916479.8641999,1500
1750916479.8924174,1500
1750916479.9250343,1500
1750916479.937733,1500
1750916479.9571757,1500
1750916479.9721618,1500
1750916479.994362,1500
1750916480.0250921,1500
1750916480.0362322,1500
1750916480.057401,1500
1750916480.0849257,1500
1750916480.1112757,1500
1750916480.1301422,1500
1750916480.1654067,1500
1750916480.2031252,1500
1750916480.216948,1500
1750916480.2359931,1500
1750916480.2474322,1500
1750916480.2766156,1500
1750916480.2879,1500
1750916480.3048654,1500
1750916480.3179138,1500
1750916480.338423,1500
1750916480.3754616,1500
1750916480.3962762,1500
1750916480.41568,1500
1750916480.436179,1500
1750916480.4616382,1500
1750916480.4756432,1500
1750916480.5012124,1500
1750916480.5251994,1500
1750916480.551805,1500
1750916480.5680156,1500
1750916480.588017,1500
1750916480.613742,1500
1750916480.637154,1500
1750916480.658432,1500
1750916480.6850748,1500
1750916480.7030103,1500
1750916480.7185214,1500
1750916480.750308,1500
1750916480.792335,1500
1750916480.8174562,1500
1750916480.837481,1500
1750916480.8702643,1500
1750916480.9101045,1500
1750916480.938151,1500
1750916480.9859447,1500
1750916481.0015981,1500
1750916481.0380216,1500
1750916481.0701714,1500
1750916481.09804,1500
1750916481.1273518,1500
1750916481.157611,1500
1750916481.1799018,1500
1750916481.2070818,1500
1750916481.226985,1500
1750916481.2384253,1500
1750916481.258383,1500
1750916481.287212,1500
1750916481.31641,1500
1750916481.336848,1500
1750916481.3568456,1500
1750916481.379128,1500
1750916481.402183,1500
1750916481.4313805,1500
1750916481.4616084,1500
1750916481.4824908,1500
1750916481.4941976,1500
1750916481.5176952,1500
1750916481.5383985,1500
1750916481.5622115,1500
1750916481.5857096,1500
1750916481.6157684,1500
1750916481.644352,1500
1750916481.6780035,1500
1750916481.7003744,1500
1750916481.7283833,1500
1750916481.7484155,1500
1750916481.7773168,1500
1750916481.7988474,1500
1750916481.8158543,1500
1750916481.834259,1500
1750916481.8484807,1500
1750916481.8696902,1500
1750916481.8942232,1500
1750916481.935449,1500
1750916481.9477396,1500
1750916481.9610198,1500
1750916481.9853816,1500
1750916482.002669,1500
1750916482.0557132,1500
1750916482.084732,1500
1750916482.153492,1500
1750916482.182906,1500
1750916482.2049727,1500
1750916482.2187424,1500
1750916482.2631927,1500
1750916482.2770667,1500
1750916482.3035607,1500
1750916482.3181674,1500
1750916482.3443873,1500
1750916482.3766773,1500
1750916482.4012544,1500
1750916482.4260314,1500
1750916482.4518983,1500
1750916482.5009139,1500
1750916482.5277295,1500
1750916482.557309,1500
1750916482.58041,1500
1750916482.5974996,1500
1750916482.6259031,1500
1750916482.646973,1500
1750916482.6696172,1500
1750916482.6897345,1500
1750916482.7183394,1500
1750916482.7443266,1500
1750916482.7663574,1500
1750916482.781138,1500
1750916482.8014286,1500
1750916482.8198986,1500
1750916482.8505692,1500
1750916482.8780937,1500
1750916482.902197,1500
1750916482.9348574,1500
1750916482.95939,1500
1750916482.989055,1500
1750916483.018499,1500
1750916483.0498502,1500
1750916483.0858166,1500
1750916483.1094203,1500
1750916483.1458879,1500
1750916483.1571226,1500
1750916483.1868649,1500
1750916483.2122316,1500
1750916483.2389839,1500
1750916483.2737637,1500
1750916483.2939944,1500
1750916483.3078494,1500
1750916483.33475,1500
1750916483.353558,1500
1750916483.3862836,1500
1750916483.4127915,1500
1750916483.4524632,1500
1750916483.4811838,1500
1750916483.510103,1500
1750916483.5472138,1500
1750916483.5575783,1500
1750916483.5754845,1500
1750916483.5984476,1500
1750916483.6220286,1500
1750916483.652484,1500
1750916483.7127075,1500
1750916483.7370803,1500
1750916483.7614067,1500
1750916483.7792404,1500
1750916483.8171077,1500
1750916483.8376422,1500
1750916483.8750446,1500
1750916483.8978999,1500
1750916483.9278738,1500
1750916483.9452288,1500
1750916483.975197,1500
1750916483.9983547,1500
1750916484.040325,1500
1750916484.059745,1500
1750916484.0797207,1500
1750916484.1104684,1500
1750916484.124657,1500
1750916484.1533978,1500
1750916484.189304,1500
1750916484.2170746,1500
1750916484.2436488,1500
1750916484.2661357,1500
1750916484.2976658,1500
1750916484.3102725,1500
1750916484.3289566,1500
