timestamp,roll,pitch,yaw
1750916473.5168297,8.108532,0.386474,-93.960528
1750916473.5383906,8.095220,0.384272,-93.963974
1750916473.5643337,8.086213,0.382341,-93.961896
1750916473.585464,8.083474,0.383538,-93.959019
1750916473.6002076,8.072314,0.382216,-93.958213
1750916473.6263554,8.069205,0.381899,-93.956017
1750916473.6567965,8.065381,0.381787,-93.955166
1750916473.671588,8.058922,0.380027,-93.957137
1750916473.7009332,8.045200,0.380838,-93.959606
1750916473.730487,8.044986,0.382069,-93.957817
1750916473.752513,8.039586,0.383170,-93.956807
1750916473.7813053,8.033720,0.385291,-93.955557
1750916473.8043327,8.026811,0.389414,-93.953755
1750916473.823864,8.023518,0.391696,-93.953758
1750916473.8526173,8.023392,0.394936,-93.953538
1750916473.8853307,8.023392,0.394936,-93.953538
1750916473.9161441,8.023392,0.394936,-93.953538
1750916473.9436688,8.023392,0.394936,-93.953538
1750916473.9599895,8.027450,0.400509,-93.953291
1750916473.9827423,8.027450,0.400509,-93.953291
1750916474.0105722,8.027450,0.400509,-93.953291
1750916474.045018,8.027450,0.400509,-93.953291
1750916474.0892186,8.027450,0.400509,-93.953291
1750916474.1152573,8.027450,0.400509,-93.953291
1750916474.1399028,8.027450,0.400509,-93.953291
1750916474.1608303,8.027450,0.400509,-93.953291
1750916474.1811492,8.067933,0.388068,-93.958001
1750916474.2032619,8.067933,0.388068,-93.958001
1750916474.2246518,8.067933,0.388068,-93.958001
1750916474.2480288,8.092090,0.382335,-93.960411
1750916474.2777317,8.092090,0.382335,-93.960411
1750916474.2957041,8.090928,0.381979,-93.970686
1750916474.3162224,8.090928,0.381979,-93.970686
1750916474.368024,8.090928,0.381979,-93.970686
1750916474.3971045,8.099375,0.381714,-93.973547
1750916474.4133818,8.102707,0.382761,-93.973688
1750916474.4324665,8.105665,0.382547,-93.971926
1750916474.4611807,8.100515,0.384178,-93.973136
1750916474.4818397,8.101811,0.384345,-93.971554
1750916474.517167,8.097172,0.389474,-93.972284
1750916474.536955,8.097172,0.389474,-93.972284
1750916474.5602546,8.091495,0.390185,-93.971848
1750916474.577665,8.091495,0.390185,-93.971848
1750916474.5981574,8.086067,0.391742,-93.970696
1750916474.6265981,8.082810,0.392794,-93.970245
1750916474.6478927,8.082580,0.393624,-93.967269
1750916474.6808767,8.078502,0.392728,-93.964940
1750916474.723897,8.071179,0.389064,-93.958405
1750916474.7736728,8.071179,0.389064,-93.958405
1750916474.806848,8.061896,0.383502,-93.956441
1750916474.8376935,8.061896,0.383502,-93.956441
1750916474.8606431,8.065630,0.378598,-93.958202
1750916474.8826005,8.066216,0.376073,-93.956315
1750916474.9067724,8.066216,0.376073,-93.956315
1750916474.9378242,8.066216,0.376073,-93.956315
1750916474.9639587,8.066216,0.376073,-93.956315
1750916474.9853673,8.066545,0.373840,-93.949986
1750916475.0317636,8.066545,0.373840,-93.949986
1750916475.0751033,8.066545,0.373840,-93.949986
1750916475.0874352,8.092762,0.378713,-93.953441
1750916475.1055968,8.100445,0.380648,-93.954685
1750916475.1357336,8.100445,0.380648,-93.954685
1750916475.1691418,8.100255,0.380108,-93.951432
1750916475.1851618,8.100255,0.380108,-93.951432
1750916475.2004902,8.097730,0.385567,-93.949528
1750916475.2236462,8.097730,0.385567,-93.949528
1750916475.2494059,8.097730,0.385567,-93.949528
1750916475.2817392,8.104694,0.389012,-93.948639
1750916475.2977736,8.104694,0.389012,-93.948639
1750916475.3261533,8.104694,0.389012,-93.948639
1750916475.3489478,8.085170,0.389071,-93.947631
1750916475.3990908,8.085170,0.389071,-93.947631
1750916475.4418352,8.085170,0.389071,-93.947631
1750916475.4633734,8.063932,0.382622,-93.954483
1750916475.4891458,8.053155,0.379647,-93.952702
1750916475.5022902,8.046370,0.375266,-93.952125
1750916475.5366724,8.046370,0.375266,-93.952125
1750916475.550403,8.046370,0.375266,-93.952125
1750916475.5784078,8.030522,0.369577,-93.941562
1750916475.5939507,8.026499,0.369973,-93.941276
1750916475.6139474,8.026499,0.369973,-93.941276
1750916475.6359162,8.030213,0.366984,-93.949742
1750916475.6879945,8.028712,0.367523,-93.949946
1750916475.7088294,8.028712,0.367523,-93.949946
1750916475.7254972,8.033736,0.367309,-93.951161
1750916475.7477536,8.033736,0.367309,-93.951161
1750916475.7612104,8.047247,0.367956,-93.946879
1750916475.798621,8.054576,0.369718,-93.944298
1750916475.8171558,8.055449,0.370684,-93.944934
1750916475.8403478,8.055449,0.370684,-93.944934
1750916475.8599718,8.066672,0.370525,-93.939170
1750916475.8829846,8.066500,0.369843,-93.939523
1750916475.9020414,8.068763,0.370290,-93.938978
1750916475.9229698,8.070754,0.370529,-93.938373
1750916475.9444742,8.079260,0.369975,-93.938435
1750916475.9625661,8.084718,0.370595,-93.935296
1750916475.97862,8.087972,0.369882,-93.933953
1750916476.0078745,8.081617,0.369680,-93.938584
1750916476.0297623,8.077902,0.369004,-93.940277
1750916476.056411,8.079805,0.367368,-93.937204
1750916476.0749326,8.079805,0.367368,-93.937204
1750916476.0954347,8.088956,0.365702,-93.937546
1750916476.1306388,8.090331,0.362233,-93.933698
1750916476.1699805,8.083757,0.360763,-93.937117
1750916476.1959386,8.083757,0.360763,-93.937117
1750916476.2217288,8.078025,0.357372,-93.936442
1750916476.2483091,8.078025,0.357372,-93.936442
1750916476.26137,8.078025,0.357372,-93.936442
1750916476.2831433,8.078025,0.357372,-93.936442
1750916476.3088646,8.078025,0.357372,-93.936442
1750916476.3259203,8.075526,0.358964,-93.934427
1750916476.3454778,8.069641,0.360719,-93.937120
1750916476.366153,8.069641,0.360719,-93.937120
1750916476.3887966,8.069641,0.360719,-93.937120
1750916476.4114606,8.069641,0.360719,-93.937120
1750916476.4324675,8.055486,0.367551,-93.935291
1750916476.4512303,8.052819,0.368197,-93.935877
1750916476.4757724,8.054202,0.368184,-93.935567
1750916476.4907594,8.053880,0.370100,-93.934259
1750916476.5216744,8.053880,0.370100,-93.934259
1750916476.540261,8.036714,0.368983,-93.932039
1750916476.5676095,8.035215,0.369280,-93.931943
1750916476.591412,8.035215,0.369280,-93.931943
1750916476.631627,8.023861,0.371677,-93.931312
1750916476.6460435,8.023861,0.371677,-93.931312
1750916476.666858,8.019105,0.371909,-93.923314
1750916476.7047403,8.019105,0.371909,-93.923314
1750916476.7501428,8.019105,0.371909,-93.923314
1750916476.7934701,8.019105,0.371909,-93.923314
1750916476.8168306,8.014973,0.365908,-93.923446
1750916476.8500617,8.014973,0.365908,-93.923446
1750916476.8818605,8.026748,0.362849,-93.925747
1750916476.9059236,8.027889,0.360873,-93.926093
1750916476.9236739,8.034623,0.362495,-93.925569
1750916476.9441204,8.041160,0.364382,-93.926948
1750916476.9716415,8.045170,0.364898,-93.927243
1750916476.995603,8.046075,0.365929,-93.927639
1750916477.0234413,8.046075,0.365929,-93.927639
1750916477.0544279,8.062726,0.372940,-93.927241
1750916477.0738134,8.062726,0.372940,-93.927241
1750916477.0895796,8.062726,0.372940,-93.927241
1750916477.1045468,8.075779,0.375576,-93.923775
1750916477.123598,8.075779,0.375576,-93.923775
1750916477.136945,8.077112,0.375260,-93.915060
1750916477.160066,8.077980,0.375250,-93.914421
1750916477.1963427,8.077980,0.375250,-93.914421
1750916477.2438447,8.077980,0.375250,-93.914421
1750916477.2667425,8.061741,0.377928,-93.909932
1750916477.293831,8.061741,0.377928,-93.909932
1750916477.342624,8.061741,0.377928,-93.909932
1750916477.3722413,8.056047,0.375955,-93.910555
1750916477.394855,8.055028,0.375060,-93.916358
1750916477.4309704,8.050828,0.373892,-93.913108
1750916477.4509647,8.052072,0.374890,-93.911993
1750916477.4793491,8.059878,0.374537,-93.908783
1750916477.513112,8.059878,0.374537,-93.908783
1750916477.528814,8.059878,0.374537,-93.908783
1750916477.5552611,8.072651,0.375149,-93.911443
1750916477.5975225,8.072651,0.375149,-93.911443
1750916477.6289952,8.074561,0.371536,-93.914368
1750916477.6432896,8.074561,0.371536,-93.914368
1750916477.664799,8.073801,0.372686,-93.916266
1750916477.6879313,8.071603,0.372785,-93.916401
1750916477.7041485,8.076046,0.374544,-93.914672
1750916477.7380905,8.078544,0.373978,-93.915374
1750916477.7567263,8.087018,0.375092,-93.916560
1750916477.780218,8.087018,0.375092,-93.916560
1750916477.8126361,8.087018,0.375092,-93.916560
1750916477.8328624,8.110466,0.377789,-93.914443
1750916477.846014,8.111035,0.376406,-93.917316
1750916477.8749788,8.111035,0.376406,-93.917316
1750916477.9032528,8.106042,0.376244,-93.913976
1750916477.9327095,8.102704,0.376989,-93.915539
1750916477.951497,8.102704,0.376989,-93.915539
1750916477.9986484,8.102704,0.376989,-93.915539
1750916478.0232735,8.124615,0.376589,-93.918429
1750916478.042594,8.131266,0.376182,-93.916460
1750916478.0667882,8.122073,0.376792,-93.918993
1750916478.1008463,8.122073,0.376792,-93.918993
1750916478.118221,8.114508,0.375359,-93.922585
1750916478.1367445,8.112476,0.376154,-93.924391
1750916478.1601615,8.112476,0.376154,-93.924391
1750916478.1886964,8.117355,0.378280,-93.925131
1750916478.2157178,8.115561,0.378794,-93.925302
1750916478.2632806,8.115561,0.378794,-93.925302
1750916478.2803028,8.115561,0.378794,-93.925302
1750916478.3082345,8.110718,0.379620,-93.913363
1750916478.3328626,8.107130,0.378092,-93.915759
1750916478.365528,8.107130,0.378092,-93.915759
1750916478.3867545,8.111690,0.377479,-93.913472
1750916478.4126904,8.113992,0.377589,-93.912827
1750916478.4325104,8.113632,0.379655,-93.916933
1750916478.4507732,8.115894,0.379244,-93.913987
1750916478.4914198,8.115894,0.379244,-93.913987
1750916478.5163052,8.115894,0.379244,-93.913987
1750916478.5368116,8.115894,0.379244,-93.913987
1750916478.556778,8.085319,0.381827,-93.915525
1750916478.5687246,8.085319,0.381827,-93.915525
1750916478.595349,8.085319,0.381827,-93.915525
1750916478.6191225,8.098548,0.382882,-93.911785
1750916478.6473188,8.097112,0.381786,-93.908846
1750916478.66139,8.087521,0.380447,-93.906163
1750916478.7068555,8.078285,0.380179,-93.905175
1750916478.7218883,8.065798,0.380751,-93.901444
1750916478.7664094,8.065705,0.380713,-93.900835
1750916478.7986104,8.069813,0.381531,-93.899357
1750916478.819315,8.067635,0.380103,-93.898367
1750916478.837758,8.067635,0.380103,-93.898367
1750916478.8680675,8.067635,0.380103,-93.898367
1750916478.885098,8.057569,0.377034,-93.898839
1750916478.908207,8.056398,0.375479,-93.898875
1750916478.9396439,8.056398,0.375479,-93.898875
1750916478.9722662,8.056398,0.375479,-93.898875
1750916478.997561,8.056398,0.375479,-93.898875
1750916479.029273,8.056398,0.375479,-93.898875
1750916479.0498369,8.066537,0.365467,-93.895042
1750916479.0848374,8.068781,0.366144,-93.894040
1750916479.096905,8.068781,0.366144,-93.894040
1750916479.1143372,8.067622,0.366535,-93.895825
1750916479.1267636,8.065216,0.365814,-93.892174
1750916479.1656735,8.065216,0.365814,-93.892174
1750916479.1971862,8.065096,0.366355,-93.895722
1750916479.2983775,8.072831,0.365968,-93.896163
1750916479.3219697,8.072831,0.365968,-93.896163
1750916479.3469963,8.072831,0.365968,-93.896163
1750916479.3830492,8.078219,0.366238,-93.895451
1750916479.414113,8.074015,0.366524,-93.893914
1750916479.431889,8.074015,0.366524,-93.893914
1750916479.4748602,8.074015,0.366524,-93.893914
1750916479.497623,8.074015,0.366524,-93.893914
1750916479.5237663,8.074015,0.366524,-93.893914
1750916479.5457318,8.074015,0.366524,-93.893914
1750916479.5756097,8.046462,0.363775,-93.896671
1750916479.5955818,8.042600,0.362894,-93.892899
1750916479.6232781,8.042600,0.362894,-93.892899
1750916479.6670175,8.040309,0.360667,-93.890765
1750916479.6777382,8.036176,0.360928,-93.893091
1750916479.693147,8.036176,0.360928,-93.893091
1750916479.7238073,8.027719,0.362270,-93.892702
1750916479.753051,8.027719,0.362270,-93.892702
1750916479.776383,8.027719,0.362270,-93.892702
1750916479.8242311,8.027719,0.362270,-93.892702
1750916479.8512454,8.012591,0.363884,-93.882878
1750916479.8751614,8.012591,0.363884,-93.882878
1750916479.894905,8.012591,0.363884,-93.882878
1750916479.9177403,8.012896,0.364001,-93.887317
1750916479.933272,8.012896,0.364001,-93.887317
1750916479.9593768,8.012896,0.364001,-93.887317
1750916479.9822767,8.012896,0.364001,-93.887317
1750916480.0072882,8.012896,0.364001,-93.887317
1750916480.037176,8.012896,0.364001,-93.887317
1750916480.0580964,8.032513,0.358707,-93.892961
1750916480.0766604,8.032513,0.358707,-93.892961
1750916480.0951068,8.032513,0.358707,-93.892961
1750916480.1232452,8.032513,0.358707,-93.892961
1750916480.1708891,8.056095,0.356550,-93.894860
1750916480.2062407,8.061482,0.356531,-93.894323
1750916480.2188902,8.060717,0.357254,-93.894435
1750916480.2488258,8.059757,0.357258,-93.896102
1750916480.2888198,8.059757,0.357258,-93.896102
1750916480.3185618,8.059757,0.357258,-93.896102
1750916480.346112,8.059757,0.357258,-93.896102
1750916480.37574,8.063730,0.359388,-93.895232
1750916480.4021013,8.057621,0.361538,-93.891701
1750916480.426354,8.044493,0.362319,-93.894450
1750916480.4385054,8.044493,0.362319,-93.894450
1750916480.461905,8.040174,0.361666,-93.887656
1750916480.4772522,8.027996,0.360380,-93.888915
1750916480.5029502,8.027996,0.360380,-93.888915
1750916480.5286024,8.022303,0.360929,-93.890007
1750916480.5533674,8.016919,0.361171,-93.888447
1750916480.5706086,8.012275,0.358660,-93.882878
1750916480.5887375,8.011439,0.357919,-93.882042
1750916480.615639,8.011439,0.357919,-93.882042
1750916480.6417074,8.007274,0.358996,-93.874679
1750916480.6600387,8.004912,0.359764,-93.870475
1750916480.6859384,8.004912,0.359764,-93.870475
1750916480.7042642,8.006421,0.361571,-93.871036
1750916480.7188761,8.006421,0.361571,-93.871036
1750916480.7433636,8.006421,0.361571,-93.871036
1750916480.7684426,8.015847,0.360292,-93.875299
1750916480.8007376,8.029107,0.362511,-93.877899
1750916480.8180091,8.035869,0.364994,-93.877684
1750916480.8417463,8.035869,0.364994,-93.877684
1750916480.872636,8.045952,0.366744,-93.878932
1750916480.901691,8.045952,0.366744,-93.878932
1750916480.9501095,8.071123,0.369504,-93.879689
1750916480.977922,8.076797,0.370562,-93.883549
1750916480.9946377,8.085923,0.372196,-93.885747
1750916481.061574,8.098390,0.371302,-93.886149
1750916481.0876515,8.098390,0.371302,-93.886149
1750916481.1251655,8.098390,0.371302,-93.886149
1750916481.1598718,8.100782,0.370133,-93.886435
1750916481.1968157,8.095549,0.368583,-93.885918
1750916481.2296789,8.095549,0.368583,-93.885918
1750916481.2523556,8.095549,0.368583,-93.885918
1750916481.2897928,8.095549,0.368583,-93.885918
1750916481.317604,8.095549,0.368583,-93.885918
1750916481.3383436,8.038844,0.360648,-93.868943
1750916481.3601828,8.021088,0.360946,-93.867218
1750916481.3891382,8.002234,0.360089,-93.861339
1750916481.4156337,8.002234,0.360089,-93.861339
1750916481.4374278,8.002234,0.360089,-93.861339
1750916481.4632306,7.982457,0.360293,-93.855135
1750916481.4902573,7.978462,0.363146,-93.852810
1750916481.507714,7.978462,0.363146,-93.852810
1750916481.5287917,7.975721,0.364354,-93.853726
1750916481.5487998,7.975721,0.364354,-93.853726
1750916481.5708888,7.975721,0.364354,-93.853726
1750916481.6011283,7.975721,0.364354,-93.853726
1750916481.6282766,7.975721,0.364354,-93.853726
1750916481.6510751,7.975721,0.364354,-93.853726
1750916481.6900318,7.975721,0.364354,-93.853726
1750916481.7172,7.975721,0.364354,-93.853726
1750916481.738346,7.995937,0.362253,-93.846517
1750916481.7663105,7.996475,0.357181,-93.843054
1750916481.7831314,7.993163,0.354938,-93.847258
1750916481.804669,7.992026,0.353517,-93.847242
1750916481.8225024,7.990641,0.347586,-93.849642
1750916481.8488185,7.990641,0.347586,-93.849642
1750916481.8711345,7.992790,0.343386,-93.848263
1750916481.8955739,7.992790,0.343386,-93.848263
1750916481.92704,7.992790,0.343386,-93.848263
1750916481.9488182,7.973275,0.331377,-93.844232
1750916481.962518,7.971280,0.328879,-93.842328
1750916481.9926596,7.970601,0.326920,-93.841438
1750916482.0236404,7.970601,0.326920,-93.841438
1750916482.0599506,7.970601,0.326920,-93.841438
1750916482.097666,7.972836,0.329705,-93.841647
1750916482.1292462,7.971239,0.331163,-93.839916
1750916482.1755672,7.973162,0.333815,-93.839640
1750916482.1909404,7.973162,0.333815,-93.839640
1750916482.20679,7.986162,0.342685,-93.839282
1750916482.2198155,7.986162,0.342685,-93.839282
1750916482.2412694,7.986162,0.342685,-93.839282
1750916482.2694848,7.986162,0.342685,-93.839282
1750916482.2858422,8.019935,0.350633,-93.836787
1750916482.304754,8.021598,0.350992,-93.837406
1750916482.319832,8.021598,0.350992,-93.837406
1750916482.357892,8.023778,0.352996,-93.838787
1750916482.39453,8.023778,0.352996,-93.838787
1750916482.4318662,8.023778,0.352996,-93.838787
1750916482.4558558,8.023778,0.352996,-93.838787
1750916482.4693422,8.094195,0.344644,-93.853535
1750916482.5038955,8.094487,0.344059,-93.852659
1750916482.5297108,8.110308,0.339993,-93.856015
1750916482.5588298,8.112252,0.340056,-93.854723
1750916482.5842438,8.118592,0.337035,-93.855172
1750916482.605332,8.123177,0.332511,-93.853323
1750916482.6265466,8.124853,0.332298,-93.851892
1750916482.661209,8.124853,0.332298,-93.851892
1750916482.6836212,8.114790,0.331459,-93.852088
1750916482.7028377,8.114790,0.331459,-93.852088
1750916482.730911,8.114790,0.331459,-93.852088
1750916482.759764,8.108593,0.335342,-93.839682
1750916482.7845516,8.105791,0.337425,-93.837828
1750916482.8029263,8.102368,0.339524,-93.834977
1750916482.834893,8.088201,0.343888,-93.835982
1750916482.8860466,8.088201,0.343888,-93.835982
1750916482.9141548,8.069743,0.350069,-93.829623
1750916482.9372387,8.069743,0.350069,-93.829623
1750916482.9603074,8.069743,0.350069,-93.829623
1750916482.9902773,8.069743,0.350069,-93.829623
1750916483.009772,8.049761,0.355694,-93.817231
1750916483.0416877,8.049761,0.355694,-93.817231
1750916483.056143,8.021713,0.353580,-93.815124
1750916483.0879476,8.015953,0.351374,-93.816113
1750916483.111528,8.014525,0.350372,-93.812993
1750916483.1467702,8.015371,0.347302,-93.807300
1750916483.1622672,8.010823,0.346255,-93.803357
1750916483.1886644,8.005950,0.344068,-93.802565
1750916483.2135897,8.005950,0.344068,-93.802565
1750916483.239831,8.005950,0.344068,-93.802565
1750916483.274216,7.989473,0.336466,-93.796059
1750916483.2969415,7.989473,0.336466,-93.796059
1750916483.3195229,7.989473,0.336466,-93.796059
1750916483.3552837,7.989473,0.336466,-93.796059
1750916483.4029303,7.989473,0.336466,-93.796059
1750916483.4345937,7.989473,0.336466,-93.796059
1750916483.4725194,7.989473,0.336466,-93.796059
1750916483.4947584,7.989473,0.336466,-93.796059
1750916483.516434,7.976381,0.343223,-93.798488
1750916483.5479622,7.976381,0.343223,-93.798488
1750916483.557855,7.972042,0.345932,-93.793994
1750916483.5841398,7.972042,0.345932,-93.793994
1750916483.6000607,7.970638,0.346501,-93.794845
1750916483.6226418,7.972117,0.345536,-93.799033
1750916483.6632998,7.972117,0.345536,-93.799033
1750916483.6967993,7.977101,0.346379,-93.800366
1750916483.7262623,7.977901,0.345569,-93.800980
1750916483.7475183,7.983727,0.343291,-93.800991
1750916483.7699726,7.990182,0.341149,-93.804887
1750916483.7999854,8.002952,0.335754,-93.807031
1750916483.8285365,8.002072,0.332939,-93.806011
1750916483.8628392,8.002072,0.332939,-93.806011
1750916483.906727,8.002072,0.332939,-93.806011
1750916483.9442847,8.023701,0.328388,-93.806540
1750916483.9764132,8.023701,0.328388,-93.806540
1750916484.006986,8.041293,0.330525,-93.810233
1750916484.0207946,8.046307,0.332599,-93.810862
1750916484.052776,8.046873,0.334207,-93.811258
1750916484.0778472,8.044366,0.335156,-93.812767
1750916484.101454,8.044366,0.335156,-93.812767
1750916484.1196537,8.048991,0.336999,-93.811405
1750916484.1440742,8.050281,0.337155,-93.809140
1750916484.1729503,8.050752,0.338471,-93.809808
1750916484.1915364,8.050752,0.338471,-93.809808
1750916484.2216,8.054116,0.341230,-93.811053
1750916484.2485745,8.048684,0.343030,-93.813873
1750916484.2711892,8.048684,0.343030,-93.813873
1750916484.300738,8.048684,0.343030,-93.813873
1750916484.3232036,8.048684,0.343030,-93.813873
1750916484.3365963,8.056771,0.344163,-93.821820
1750916484.374063,8.057610,0.342943,-93.821215
1750916484.397594,8.057610,0.342943,-93.821215
1750916484.4206026,8.060449,0.337800,-93.822061
1750916484.4456017,8.062901,0.333599,-93.822584
1750916484.4726577,8.062918,0.332636,-93.822925
1750916484.5068948,8.061884,0.329514,-93.819747
1750916484.5278919,8.061884,0.329514,-93.819747
1750916484.556972,8.061884,0.329514,-93.819747
