timestamp,target_pwm
1750916470.0250232,0.0
1750916470.0460722,0.0
1750916470.0626972,0.0
1750916470.0802572,0.0
1750916470.1009667,0.0
1750916470.1119974,0.0
1750916470.1237538,0.0
1750916470.1403472,0.0
1750916470.157468,0.0
1750916470.1675732,0.0
1750916470.1799512,0.0
1750916470.1932526,0.0
1750916470.2084565,0.0
1750916470.221383,0.0
1750916470.2316225,0.0
1750916470.2421246,0.0
1750916470.2551806,0.0
1750916470.2678258,0.0
1750916470.2849085,0.0
1750916470.29896,0.0
1750916470.3093848,0.0
1750916470.3220596,0.0
1750916470.3308947,0.0
1750916470.3540754,0.0
1750916470.3794684,0.0
1750916470.3903205,0.0
1750916470.4174678,0.0
1750916470.4378476,0.0
1750916470.4533622,0.0
1750916470.4773896,0.0
1750916470.4952326,0.0
1750916470.5121722,0.0
1750916470.529443,0.0
1750916470.5414739,0.0
1750916470.5502577,0.0
1750916470.558753,0.0
1750916470.5839555,0.0
1750916470.6015475,0.0
1750916470.6156075,0.0
1750916470.6296763,0.0
1750916470.665661,0.0
1750916470.6794586,0.0
1750916470.7004516,0.0
1750916470.7101145,0.0
1750916470.7327232,0.0
1750916470.7451024,0.0
1750916470.7640636,0.0
1750916470.7943745,0.0
1750916470.8116992,0.0
1750916470.8421104,0.0
1750916470.870459,0.0
1750916470.8959422,0.0
1750916470.9210715,0.0
1750916470.9465044,0.0
1750916470.9635956,0.0
1750916470.988216,0.0
1750916471.0329924,0.0
1750916471.0580564,0.0
1750916471.0761883,0.0
1750916471.1122253,0.0
1750916471.1561646,0.0
1750916471.1773465,0.0
1750916471.197325,0.0
1750916471.2322328,0.0
1750916471.257293,0.0
1750916471.28878,1500
1750916471.2984977,1500
1750916471.3272283,1500
1750916471.3537328,1500
1750916471.372613,1500
1750916471.3868396,1500
1750916471.3983023,1500
1750916471.4118598,1500
1750916471.4232838,1500
1750916471.4444692,1500
1750916471.4618478,1500
1750916471.4753304,1500
1750916471.4904716,1500
1750916471.5209358,1500
1750916471.5529122,1500
1750916471.5831287,1500
1750916471.6037874,1500
1750916471.6246877,1500
1750916471.6615007,1500
1750916471.6855493,1500
1750916471.7048914,1500
1750916471.7223077,1500
1750916471.7375553,1500
1750916471.7704303,1500
1750916471.7865336,1500
1750916471.8148522,1500
1750916471.833625,1500
1750916471.87194,1500
1750916471.8911543,1500
1750916471.909231,1500
1750916471.9385262,1500
1750916471.9670677,1500
1750916472.006102,1500
1750916472.0299425,1500
1750916472.0953355,1500
1750916472.1417713,1500
1750916472.1707976,1500
1750916472.227271,1500
1750916472.2827144,1500
1750916472.3146882,1500
1750916472.353785,1500
1750916472.3743944,1500
1750916472.4090211,1500
1750916472.4332774,1500
1750916472.4593682,1500
1750916472.4761457,1500
1750916472.4901958,1500
1750916472.5209475,1500
1750916472.5439186,1500
1750916472.5716057,1500
1750916472.5886812,1500
1750916472.6101005,1500
1750916472.6466763,1500
1750916472.6793704,1500
1750916472.7081466,1500
1750916472.726594,1500
1750916472.7572844,1500
1750916472.7857983,1500
1750916472.8026128,1500
1750916472.8406193,1500
1750916472.865337,1500
1750916472.8900754,1500
1750916472.9091737,1500
1750916472.9353592,1500
1750916472.9721673,1500
1750916472.9997547,1500
1750916473.013025,1500
1750916473.0563507,1500
1750916473.0899136,1500
1750916473.1065924,1500
1750916473.135085,1500
1750916473.1529057,1500
1750916473.1668417,1500
1750916473.19385,1500
1750916473.219518,1500
1750916473.2329,1500
1750916473.2846193,1500
1750916473.3113725,1500
1750916473.3411896,1500
1750916473.3631032,1500
1750916473.3839076,1500
1750916473.4244504,1500
1750916473.4560747,1500
1750916473.4766853,1500
1750916473.5117238,1500
1750916473.5316994,1500
1750916473.54873,1500
1750916473.5757678,1500
1750916473.5972793,1500
1750916473.6140378,1500
1750916473.635084,1500
1750916473.65852,1500
1750916473.67072,1500
1750916473.694815,1500
1750916473.7230043,1500
1750916473.7517846,1500
1750916473.7807517,1500
1750916473.7935145,1500
1750916473.8131397,1500
1750916473.8492143,1500
1750916473.8753405,1500
1750916473.8986535,1500
1750916473.9120173,1500
1750916473.9510057,1500
